year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,11.9,18.0,19.7,23.3,29.8,31.2,33.0,33.9,29.8,24.9,18.1,18.9
1957,14.9,19.4,17.6,25.1,28.4,31.5,32.7,33.6,28.6,21.1,18.6,15.2
1958,10.1,9.9,16.3,24.3,28.4,31.8,31.8,32.5,30.3,23.9,20.5,12.2
1959,13.2,15.3,18.2,23.8,29.5,30.7,32.8,33.3,29.5,24.1,18.1,14.4
1960,12.0,13.2,13.5,25.3,27.2,31.9,34.1,32.0,29.6,25.3,19.4,12.0
1961,10.2,17.5,20.7,22.3,26.8,29.3,31.8,31.2,30.0,25.2,19.4,13.9
1962,11.6,20.2,16.8,22.6,32.1,31.4,33.9,33.7,30.3,26.1,17.2,12.4
1963,10.3,12.8,22.1,25.6,28.9,31.3,31.6,32.9,29.7,27.6,18.8,9.3
1964,12.1,11.9,19.4,24.9,28.9,32.6,31.2,31.5,30.4,22.7,20.6,14.9
1965,14.9,14.6,16.7,25.9,30.4,30.3,31.9,31.8,29.4,23.8,20.6,15.2
1966,9.6,14.2,18.8,24.6,27.0,30.3,33.7,31.2,28.8,23.5,19.6,13.6
1967,13.8,13.1,22.6,27.3,27.4,31.0,30.2,29.6,26.7,24.2,17.8,15.9
1968,11.7,11.1,18.9,24.7,27.4,32.8,32.2,32.9,29.6,25.1,17.1,12.4
1969,12.0,13.8,15.4,24.9,27.8,32.6,33.5,31.4,28.7,24.1,18.0,12.8
1970,9.1,14.4,17.9,25.7,29.2,30.1,32.8,31.8,31.8,24.1,16.7,16.3
1971,13.2,14.7,16.9,24.6,26.4,32.3,31.2,31.1,29.6,26.4,18.4,17.9
1972,15.8,14.4,20.1,24.9,27.0,30.8,31.8,32.7,31.9,24.2,15.8,15.1
1973,12.0,13.8,21.3,21.8,26.8,31.0,32.4,31.5,30.6,26.4,21.1,14.4
1974,17.8,15.8,22.7,24.3,28.6,29.4,32.4,31.3,27.1,24.1,18.9,14.2
1975,15.7,17.0,18.9,23.1,28.4,30.7,31.1,31.4,27.1,24.3,19.1,13.6
1976,11.6,19.6,21.0,25.2,24.8,29.9,32.2,31.7,28.3,21.4,14.6,12.3
1977,6.4,15.1,20.8,25.8,29.6,33.7,33.9,32.4,29.9,22.7,18.8,13.3
1978,6.9,10.2,17.6,25.6,27.6,31.8,33.4,32.3,31.4,25.3,22.4,15.1
1979,8.8,11.9,20.5,23.9,27.1,30.4,31.3,32.0,27.7,24.8,18.8,14.2
1980,13.2,12.6,17.9,23.2,27.3,31.9,34.9,34.4,32.4,23.1,17.8,14.4
1981,11.2,15.3,18.9,26.7,26.7,32.8,33.9,31.6,29.4,23.4,20.4,11.9
1982,12.4,15.3,21.1,22.2,29.3,31.1,32.2,31.6,29.0,24.8,19.3,16.7
1983,11.2,13.6,17.3,21.3,26.9,29.2,33.3,33.9,28.8,24.5,18.9,11.1
1984,10.9,16.5,19.3,22.7,27.4,32.3,31.7,30.8,29.8,27.2,18.1,19.2
1985,9.2,13.5,21.6,25.2,28.0,31.7,31.6,31.4,29.1,25.2,21.8,12.2
1986,13.4,17.4,20.8,25.6,28.4,32.4,34.6,32.1,30.4,24.2,19.9,12.5
1987,11.9,14.4,19.8,23.7,29.2,31.1,33.2,33.7,29.9,23.4,20.6,16.4
1988,10.3,14.5,19.7,24.3,28.3,32.9,31.7,32.9,28.7,22.0,20.2,15.2
1989,16.7,14.4,20.3,23.5,26.7,29.8,31.0,32.0,28.2,24.1,19.2,9.5
1990,16.1,18.8,21.2,23.8,27.2,32.1,32.5,34.4,32.2,25.4,21.8,16.7
1991,12.2,16.4,20.7,24.7,27.9,30.4,32.6,31.8,30.2,25.6,17.2,16.0
1992,12.4,17.5,19.9,23.6,27.2,29.7,32.2,29.8,28.3,23.6,17.3,13.3
1993,14.4,14.3,17.2,22.0,26.8,31.7,34.3,32.7,29.9,23.8,17.9,13.2
1994,10.5,16.8,20.7,25.7,27.0,30.8,30.3,30.8,28.6,23.1,20.9,15.4
1995,13.3,15.1,20.9,24.7,28.7,30.4,33.8,33.4,29.7,24.3,16.6,12.9
1996,13.0,15.1,17.1,23.2,29.7,30.8,32.3,31.2,28.3,23.7,17.8,15.9
1997,13.3,16.0,23.3,22.0,26.2,28.3,32.3,31.3,30.7,24.3,15.9,12.7
1998,14.3,15.4,18.2,23.0,30.2,33.5,33.2,32.9,31.2,26.7,20.9,16.0
1999,16.3,17.7,19.0,26.2,27.9,30.1,32.5,34.6,30.4,24.8,21.2,15.2
2000,13.9,19.0,22.3,23.0,30.2,31.9,34.9,34.3,29.6,26.5,17.6,9.9
2001,11.4,17.8,16.6,25.0,28.6,30.1,32.2,31.2,28.1,23.6,23.1,16.7
