year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1953,-1.2,-0.1,4.3,9.6,19.6,25.6,27.4,26.8,21.8,18.1,8.4,1.1
1954,-3.3,2.5,2.4,13.2,16.3,25.5,26.3,24.8,20.2,13.9,6.6,-1.0
1955,-3.3,-1.6,3.1,16.2,21.4,24.7,30.3,28.5,21.8,15.8,3.5,-2.8
1956,-2.5,-1.2,1.8,10.2,17.6,25.4,24.4,24.5,19.3,18.3,5.9,0.6
1957,-5.6,-0.1,4.4,12.2,17.8,24.0,27.0,25.1,20.1,13.6,5.4,1.2
1958,-2.3,-4.2,4.0,13.8,19.3,21.7,25.6,25.8,20.7,15.4,7.1,-4.3
1959,-5.8,-3.1,3.2,11.6,21.6,25.7,27.4,27.4,22.3,11.7,2.2,1.4
1960,-2.3,-2.0,-0.3,12.4,17.9,23.0,25.9,25.8,22.0,14.6,7.4,-2.6
1961,-4.3,1.2,5.1,9.5,17.6,24.1,26.2,25.6,22.8,15.3,6.2,-1.3
1962,-5.3,-4.3,3.4,11.8,21.6,24.4,25.3,25.6,19.5,14.7,5.8,-1.7
1963,-8.2,-5.7,4.9,13.7,18.0,26.0,27.5,23.8,20.7,20.4,8.6,-3.7
1964,-0.3,-0.2,3.7,12.8,21.7,25.2,27.7,23.4,20.3,13.8,8.5,-1.7
1965,-3.6,-2.5,0.1,9.8,21.5,23.9,25.3,23.8,19.5,13.5,6.2,2.0
1966,-4.8,-1.2,5.7,9.8,15.9,25.8,28.9,24.5,20.4,13.7,5.3,-1.1
1967,-1.2,-4.0,3.9,12.3,15.8,25.1,25.0,23.9,21.1,13.2,2.8,0.3
1968,-3.9,-3.0,7.2,13.9,17.0,23.3,26.0,25.7,21.6,15.1,5.4,-1.6
1969,-3.4,-0.8,3.0,12.9,19.0,20.7,26.1,27.6,21.2,12.8,5.1,-1.3
1970,-5.8,-2.0,2.1,12.2,18.7,24.7,27.0,26.2,20.8,15.3,5.6,-0.7
1971,-5.3,-2.1,1.9,11.4,18.3,26.6,25.4,25.2,22.1,17.9,5.9,1.3
1972,-3.5,-3.2,1.4,9.4,21.1,22.4,25.7,24.2,20.0,11.4,3.7,-2.2
1973,-0.6,-1.9,8.1,11.4,16.2,24.6,26.7,26.5,21.2,16.9,5.8,-1.2
1974,-2.6,-2.8,3.4,12.8,16.5,22.9,27.4,25.2,18.9,13.5,6.5,0.6
1975,-1.2,-1.4,2.1,8.4,21.9,24.1,27.3,25.6,18.0,16.0,9.6,-0.4
1976,-4.9,2.1,5.6,13.6,17.4,26.1,27.0,26.2,20.9,11.4,2.4,-4.5
1977,-8.5,-2.2,7.4,15.0,24.2,23.2,27.8,23.6,19.6,13.6,6.0,-2.0
1978,-5.1,-4.7,2.1,10.3,20.0,23.9,25.7,25.8,22.0,13.4,6.7,-1.6
1979,-7.0,-6.1,4.8,10.0,17.4,23.8,26.4,23.6,22.1,12.2,5.8,1.8
1980,-2.6,-3.3,2.2,11.3,20.7,22.3,26.7,25.8,20.4,10.9,5.4,-2.2
1981,-3.9,0.1,5.3,13.4,18.3,23.8,26.6,25.3,19.1,11.4,7.8,-0.6
