year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,1.5,4.0,10.5,16.8,24.4,29.6,29.3,29.6,26.6,23.6,10.3,5.2
1957,-1.4,5.9,9.4,16.7,22.6,27.8,30.7,29.7,24.4,16.9,9.1,6.7
1958,0.7,-0.9,6.2,17.3,24.2,25.6,27.9,29.2,24.9,20.2,12.2,0.6
1959,-1.1,3.3,10.2,17.4,25.2,29.4,30.2,30.7,26.4,17.1,6.2,5.7
1960,1.9,0.5,1.4,18.9,21.1,26.8,29.2,29.7,27.7,19.4,11.2,1.4
1961,0.9,6.3,10.6,13.8,20.9,28.0,29.5,28.8,26.6,19.3,9.7,1.6
1962,-2.0,3.4,6.6,16.8,27.1,28.5,28.8,29.7,23.9,20.0,10.3,2.1
1963,-4.1,0.3,12.3,19.6,22.6,30.2,29.9,28.2,26.2,25.4,12.4,-2.8
1964,4.4,3.6,9.1,18.0,26.0,29.2,30.6,29.3,25.8,18.7,13.1,2.1
1965,2.1,3.8,4.0,17.6,26.2,28.1,29.3,28.3,24.3,18.6,12.3,7.4
1966,-1.6,3.1,11.4,14.9,21.0,28.6,32.7,28.2,23.6,18.1,11.5,3.2
1967,4.1,1.8,11.1,18.3,20.6,28.1,28.3,26.4,23.7,17.7,7.7,3.7
1968,0.1,1.6,12.6,17.9,21.1,29.0,29.6,29.2,25.0,19.0,8.8,2.4
1969,-0.8,3.0,7.0,18.1,23.3,26.6,29.9,29.3,24.7,17.6,8.9,1.3
1970,-3.1,3.2,7.2,18.1,24.8,26.9,30.3,28.8,26.3,18.2,8.9,5.0
1971,-0.7,2.9,8.2,18.5,21.7,30.9,28.2,28.7,27.0,22.7,11.1,6.3
1972,0.8,2.8,9.7,16.3,24.4,27.6,29.1,28.5,25.3,16.1,6.1,1.0
1973,2.6,3.9,13.3,15.4,20.6,28.4,30.0,29.3,25.1,21.2,11.2,1.8
1974,1.0,4.7,11.8,18.6,21.3,25.4,31.6,27.7,22.3,18.9,9.7,3.2
1975,3.0,1.8,6.8,15.1,24.8,28.2,29.6,29.2,22.4,20.6,12.9,3.9
1976,0.0,9.2,13.5,19.1,21.4,28.1,30.7,28.1,25.1,15.4,6.8,1.2
1977,-7.0,3.4,13.1,21.0,27.4,27.9,31.6,27.7,25.4,17.1,9.7,1.1
1978,-4.3,-3.3,5.6,17.6,21.7,28.7,29.7,28.9,28.2,17.9,11.3,2.8
1979,-6.1,-2.9,9.1,14.8,23.1,28.8,29.0,28.2,26.1,18.9,9.8,5.9
1980,0.9,-0.6,6.8,16.0,23.9,28.0,32.4,31.3,26.5,17.4,10.6,3.7
1981,1.4,5.4,11.2,20.4,20.5,28.3,29.1,27.8,24.3,17.5,12.0,1.8
1982,-3.2,0.7,9.3,14.5,26.0,25.4,29.7,27.6,24.2,19.6,10.3,7.3
1983,1.7,5.8,9.6,13.1,20.7,28.6,32.7,32.9,26.7,18.9,11.6,-4.3
1984,-1.1,7.2,4.4,14.9,21.2,29.7,29.4,30.6,24.3,19.7,10.4,7.2
1985,-2.7,0.5,12.4,19.9,24.7,26.6,29.7,27.1,25.6,19.2,9.7,-0.9
1986,3.2,2.2,12.5,20.4,23.8,28.9,31.0,27.4,26.6,18.4,7.6,3.5
1987,1.0,7.2,12.8,18.8,27.1,30.2,31.1,29.6,26.2,16.1,12.7,4.6
1988,0.0,1.8,10.7,18.3,26.1,31.2,32.3,32.2,26.9,15.7,10.9,4.9
1989,6.3,-0.9,10.1,17.1,21.6,27.5,29.9,28.8,23.6,20.2,10.8,-2.4
1990,7.5,7.0,12.2,16.6,20.3,28.1,29.1,28.3,26.1,18.5,14.2,4.1
1991,-0.9,6.0,12.2,19.3,25.9,30.1,30.9,30.2,25.7,19.4,7.6,5.3
1992,3.4,7.3,11.4,16.6,23.0,27.1,28.1,26.4,24.2,18.8,8.1,3.4
1993,1.7,1.8,7.2,15.1,23.5,27.2,29.7,29.3,21.8,17.3,8.8,3.2
