year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,14.7,11.7,19.8,21.3,28.7,34.4,33.8,32.8,33.6,25.0,16.8,13.6
1957,11.1,17.3,17.3,20.9,24.1,33.3,34.6,32.1,31.3,21.5,13.7,14.2
1958,12.8,15.4,13.2,20.9,30.0,33.7,35.2,33.8,29.7,24.7,17.1,16.9
1959,14.3,13.2,19.0,24.4,26.8,34.4,35.7,31.4,30.0,24.9,17.2,12.2
1960,8.7,11.5,19.9,23.4,27.7,34.9,35.8,34.3,31.9,22.8,17.9,11.2
1961,13.1,15.6,17.3,23.0,27.6,34.7,35.2,32.4,28.4,23.9,14.8,10.3
1962,10.4,13.7,14.4,25.6,26.3,32.3,34.3,35.2,30.6,24.9,19.6,13.8
1963,10.1,17.4,17.2,20.9,29.3,31.2,35.7,31.4,31.1,26.1,17.2,13.3
1964,11.0,12.3,14.9,20.3,26.9,31.7,34.9,32.0,28.9,27.1,15.0,12.2
1965,13.0,13.7,15.2,20.3,25.1,29.4,33.7,33.6,28.3,26.8,18.5,11.4
1966,10.1,10.8,19.0,23.7,29.2,32.7,34.8,33.5,29.8,24.2,19.0,12.4
1967,12.7,16.6,19.8,19.4,26.7,30.4,34.1,33.2,29.3,26.3,19.6,8.6
1968,10.4,16.2,17.3,20.2,27.0,33.4,33.5,30.7,30.6,25.3,16.7,10.8
1969,13.2,12.6,15.4,23.1,28.5,31.5,34.5,34.9,31.1,22.2,16.4,13.7
1970,12.4,16.4,15.7,19.3,28.4,32.9,35.1,33.7,28.9,22.2,18.6,12.4
1971,13.3,14.8,19.4,21.7,25.1,32.6,36.0,31.9,30.0,20.7,16.3,9.2
1972,13.3,17.3,23.2,23.7,27.8,31.9,35.8,32.8,29.7,20.9,13.8,10.6
1973,9.2,12.3,12.4,19.5,27.7,32.7,34.7,33.9,30.8,25.9,17.5,14.2
1974,10.8,14.3,19.1,22.4,28.9,35.8,33.6,33.3,30.2,23.6,16.8,10.8
1975,11.9,13.2,15.4,18.0,25.8,32.2,33.9,34.1,30.1,24.7,17.8,12.7
1976,13.4,15.8,16.8,21.1,27.6,32.9,33.6,33.2,28.2,22.4,18.2,13.4
1977,10.6,16.7,15.9,23.3,24.6,33.8,34.4,33.6,30.5,25.5,19.1,15.4
1978,11.8,13.0,18.1,21.3,26.7,34.2,35.6,33.6,29.8,26.2,15.6,9.3
1979,7.8,13.0,15.8,22.3,25.8,32.6,35.4,32.5,32.9,26.7,15.5,14.3
1980,12.1,15.2,15.3,21.8,24.6,33.9,35.8,33.4,31.1,24.7,18.8,16.7
1981,14.7,16.7,16.3,24.3,26.6,34.7,34.5,33.9,30.4,22.5,19.6,15.0
1982,11.4,14.1,16.2,22.0,26.2,31.8,33.7,32.5,29.6,23.3,15.1,10.9
1983,12.8,13.7,15.4,18.2,26.8,31.7,34.2,32.3,31.1,23.3,16.4,12.8
1984,12.8,15.3,19.2,21.2,31.1,31.9,33.1,31.8,30.6,20.5,16.8,10.7
1985,10.6,13.0,16.7,24.2,27.9,34.4,35.1,34.2,27.7,23.3,15.4,13.6
1986,16.8,15.7,20.0,22.8,28.2,33.6,32.9,33.6,27.7,22.4,17.0,11.9
1987,11.6,13.4,15.9,24.6,26.3,33.8,33.9,32.5,30.2,26.2,16.1,10.4
1988,11.2,16.1,18.8,22.0,27.6,33.3,35.1,32.3,29.8,27.2,17.7,12.2
1989,11.1,15.1,21.7,27.1,28.9,33.6,35.8,32.8,31.4,24.4,19.1,14.1
1990,12.3,13.2,18.7,23.4,26.8,35.1,33.6,32.0,30.1,25.3,17.9,10.1
1991,11.2,17.6,14.4,21.8,26.4,30.9,34.3,33.3,30.1,26.3,16.7,11.0
1992,10.6,14.6,16.7,24.9,26.9,31.9,33.4,32.7,31.3,26.0,15.2,9.5
1993,11.6,12.6,18.7,23.5,28.3,32.8,34.0,32.7,30.9,23.8,15.8,13.1
1994,14.4,13.5,19.3,22.8,27.0,35.4,35.8,35.1,31.1,23.3,14.6,12.6
1995,11.2,17.8,17.9,20.8,24.5,31.4,35.6,35.1,31.6,26.7,21.1,14.5
1996,14.8,17.1,19.2,24.6,30.2,34.9,35.7,34.5,28.7,24.0,18.1,14.1
1997,11.5,14.6,21.8,21.2,30.2,32.2,34.9,33.5,31.1,23.9,18.2,10.4
1998,13.6,11.3,16.8,19.4,25.9,31.4,35.3,34.6,30.8,23.9,18.3,13.3
1999,15.4,17.3,20.4,19.6,27.3,32.5,32.6,32.9,30.4,27.4,22.0,13.3
2000,15.4,16.8,17.8,25.7,31.2,34.0,35.8,33.7,32.3,22.5,13.5,14.8
2001,11.1,13.9,18.8,22.3,30.9,34.6,34.2,33.9,33.0,26.6,18.9,11.6
2002,13.1,16.7,18.7,25.5,29.1,35.7,35.9,34.9,30.8,23.2,18.3,11.5
2003,17.2,13.8,17.8,21.4,29.2,33.9,37.2,34.1,32.0,28.0,16.2,13.5
2004,12.6,12.4,22.7,22.1,29.3,33.8,35.1,33.2,30.2,22.8,14.7,12.4
2005,13.0,13.0,16.9,22.6,28.8,32.7,37.0,32.7,31.3,24.9,19.8,14.8
2006,15.0,17.6,16.2,23.7,30.6,35.6,35.4,32.6,28.7,23.3,19.8,12.9
2007,10.9,15.6,20.9,23.6,29.1,34.6,35.5,34.2,30.9,25.4,21.2,10.8
2008,10.8,14.4,19.4,23.5,26.3,34.7,34.3,33.7,31.2,26.1,19.6,12.2
2009,14.6,15.8,19.8,22.4,30.1,30.8,36.2,35.0,31.4,23.3,19.9,10.4
2010,12.2,13.1,17.1,21.6,26.2,33.7,35.1,33.4,32.9,24.5,16.9,14.9
2011,13.0,13.1,20.2,23.3,26.0,33.9,34.8,35.7,31.7,25.6,16.8,10.9
2012,15.2,15.2,19.5,24.7,30.1,35.4,33.9,34.3,30.8,26.4,20.5,12.6
2013,10.9,13.1,21.1,23.8,28.4,35.9,34.3,33.1,29.8,23.3,17.8,12.3
2014,16.3,17.9,20.2,23.6,28.1,34.7,35.1,31.9,30.7,26.3,18.9,12.9
2015,13.9,18.9,21.4,23.2,25.1,34.5,33.2,34.6,31.3,25.0,16.5,12.1
2016,12.3,19.2,21.3,22.8,26.5,35.8,36.0,32.6,29.7,27.2,19.1,13.7
2017,11.3,16.3,22.3,24.3,27.7,36.1,34.9,33.9,30.5,27.4,22.4,16.2
2018,16.6,15.8,19.1,26.1,29.4,35.3,35.7,34.3,32.7,21.8,17.6,12.6
2019,12.3,11.3,18.3,24.1,24.0,33.2,36.0,35.9,30.9,24.5,18.9,11.6
2020,13.7,15.4,17.3,23.7,30.8,34.2,36.6,37.4,33.2,28.6,20.1,13.4
2021,13.2,15.9,17.6,24.9,29.2,36.1,34.6,33.8,31.5,23.6,21.6,14.2
2022,14.0,14.9,19.3,25.1,29.7,34.6,35.2,32.7,31.7,23.9,15.4,12.6
2023,10.9,12.7,15.1,23.8,27.9,31.7,38.3,34.6,31.4,26.7,,
