year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1955,-3.1,-1.1,2.0,7.9,15.1,21.4,25.4,28.1,20.8,14.2,1.4,0.5
1956,0.3,-1.9,5.4,12.7,17.7,21.9,27.6,25.2,22.4,11.8,3.2,0.7
1957,-4.6,2.7,6.2,10.6,16.6,21.4,27.2,26.3,22.9,11.7,2.8,1.6
1958,-0.2,5.1,5.0,9.3,21.7,22.0,26.6,28.4,20.7,16.2,4.6,3.2
1959,1.1,1.9,6.1,12.8,13.8,23.2,28.6,25.3,17.4,12.7,5.7,1.4
1960,-2.9,-0.5,6.1,11.8,15.7,23.4,30.3,24.6,22.7,13.5,4.3,0.1
1961,1.9,4.1,6.7,10.7,17.2,26.1,28.9,28.8,16.8,11.6,3.4,-1.4
1962,-3.3,1.3,3.7,14.2,14.6,21.7,26.1,25.0,22.4,14.4,6.4,2.3
1963,-3.0,7.1,7.2,9.3,17.6,19.0,26.4,27.0,23.0,16.1,4.8,-1.1
1964,-1.8,-0.2,2.2,9.2,15.7,18.7,27.9,24.3,19.4,15.6,3.9,-0.1
1965,0.4,2.9,4.9,11.4,14.8,20.4,26.3,24.1,16.1,16.9,7.2,0.7
1966,0.2,1.4,6.9,12.0,20.1,20.9,28.1,26.7,23.1,13.3,6.1,-0.1
1967,1.4,4.0,5.7,7.7,16.3,20.0,28.3,29.5,24.1,13.1,5.9,-2.0
1968,-0.6,4.8,9.1,9.8,15.7,21.1,28.4,22.1,19.3,12.6,3.3,-0.9
1969,-0.6,0.8,4.8,12.5,19.7,20.6,26.7,28.3,21.8,9.8,6.3,1.2
1970,0.3,5.8,5.3,7.1,16.7,22.4,27.2,28.6,17.5,10.9,4.6,-1.2
1971,0.0,2.6,3.9,10.3,16.9,19.7,26.9,29.0,17.8,11.2,3.4,-2.2
1972,-1.6,2.0,8.6,9.8,17.8,22.0,26.1,27.1,17.7,12.8,3.7,-3.3
1973,-1.8,2.8,5.5,10.1,18.3,21.9,27.6,26.7,19.7,13.4,2.8,1.3
1974,-2.2,2.5,5.6,10.9,15.2,25.2,27.2,25.6,22.9,14.9,5.5,0.1
1975,-1.5,0.6,3.9,6.2,14.0,19.2,28.2,23.7,22.3,11.6,3.5,1.5
1976,0.1,1.8,3.3,10.1,18.5,20.0,27.2,23.1,21.5,13.7,7.5,2.2
1977,-2.1,5.2,5.0,15.5,13.3,24.5,26.0,25.9,19.3,14.2,4.1,1.2
1978,1.0,2.7,9.2,10.4,14.0,21.7,26.2,24.7,18.8,16.0,3.1,-3.1
1979,-6.3,1.2,6.9,10.6,17.3,22.9,27.7,25.8,24.1,15.1,2.9,2.4
1980,-1.4,3.9,5.2,13.7,15.4,19.9,26.3,24.1,20.2,14.1,5.6,2.7
1981,2.7,4.1,8.8,12.0,14.8,19.9,26.8,28.9,22.3,11.2,6.6,1.4
1982,-1.7,0.0,5.7,8.8,15.6,21.2,24.7,27.0,19.1,11.0,2.3,-0.9
1983,1.9,3.7,6.9,9.3,15.9,20.3,24.4,26.7,20.1,13.8,4.4,-4.2
1984,-2.3,0.6,5.3,9.0,15.2,19.2,27.1,26.8,19.1,10.0,3.4,-2.9
1985,-3.1,-1.5,3.9,13.6,18.3,23.1,29.7,24.7,15.9,11.7,-0.8,-4.2
1986,1.2,3.7,10.4,11.2,17.2,25.3,24.4,28.4,15.9,14.3,4.8,0.9
1987,-1.1,4.0,7.3,16.9,18.8,23.6,24.8,25.4,24.0,17.6,5.7,0.1
1988,-1.4,4.5,6.9,13.9,17.2,24.7,28.6,27.7,20.9,18.9,3.1,-1.4
1989,-1.5,-1.9,5.9,13.8,16.2,22.6,28.9,24.3,21.8,12.6,6.0,1.6
1990,1.2,1.7,8.8,14.7,15.1,21.7,27.8,26.4,25.4,12.6,5.6,-4.4
1991,-1.3,6.9,6.1,10.0,14.2,20.0,28.1,28.4,22.3,14.2,2.7,1.2
1992,1.5,6.6,11.9,14.6,21.2,23.6,25.0,27.3,20.6,15.4,1.9,-2.3
1993,-2.4,-0.1,6.8,9.7,19.5,18.7,20.6,23.5,21.2,13.9,3.1,0.4
1994,2.3,1.4,10.1,13.2,18.7,23.1,28.8,28.9,23.9,12.1,0.5,-0.2
1995,0.9,6.2,6.3,10.4,15.4,19.2,25.7,26.1,22.2,11.9,7.2,1.3
1996,-0.2,2.7,7.4,11.5,14.1,23.0,28.7,27.4,19.2,13.0,5.4,-0.1
1997,-0.1,2.3,7.4,9.7,19.0,21.0,25.3,26.9,21.7,12.3,6.2,-0.2
1998,1.7,3.3,6.7,11.7,15.9,18.6,29.3,28.7,23.5,13.0,5.1,-1.1
1999,1.3,1.9,7.2,10.3,15.1,20.3,26.9,27.2,21.4,15.9,9.6,0.8
2000,0.5,4.6,7.6,14.6,16.9,23.1,28.4,28.4,20.1,12.9,1.4,0.1
