year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,0.8,3.2,4.1,11.6,18.6,26.1,25.9,26.4,20.3,17.4,10.7,5.6
1957,-0.9,4.6,8.1,15.6,21.1,27.3,28.2,25.6,23.2,16.2,11.6,6.3
1958,1.0,-0.9,6.3,14.3,17.9,22.2,26.6,26.0,21.9,15.2,10.8,-0.1
1959,1.4,1.7,6.9,15.5,22.6,23.9,27.3,27.8,24.7,16.9,10.0,4.3
1960,1.7,4.6,3.3,15.8,20.8,25.0,26.7,26.2,21.9,16.8,11.7,1.4
1961,-1.1,3.9,7.0,12.2,18.4,25.4,27.3,26.3,25.9,18.2,10.0,2.6
1962,1.8,0.4,7.2,15.2,20.6,25.3,26.0,25.4,20.9,16.1,8.2,1.6
1963,0.6,-0.1,7.2,15.0,20.4,25.4,27.8,25.4,20.8,20.7,11.6,-0.6
1964,2.7,1.7,8.1,13.4,23.0,25.1,27.3,24.8,22.7,16.4,11.7,3.1
1965,-0.2,1.9,5.9,12.8,23.2,25.2,27.2,26.2,22.3,16.1,9.0,4.6
1966,0.8,2.6,7.9,12.3,18.2,25.9,29.3,27.3,21.4,16.5,11.6,3.6
1967,4.0,0.8,4.9,12.7,16.3,25.9,26.8,25.4,22.4,16.7,7.0,4.4
1968,-1.1,0.3,8.4,17.2,19.1,23.4,28.4,26.8,23.9,17.9,8.6,1.7
1969,0.3,0.9,5.6,15.8,20.3,25.1,25.8,27.6,22.7,16.9,9.1,1.4
1970,-2.6,3.1,5.5,14.1,20.5,24.0,27.6,27.9,22.8,17.2,10.3,1.6
1971,-0.9,2.2,5.9,12.8,18.9,26.2,27.6,26.9,23.3,19.5,8.1,5.4
1972,3.1,1.3,5.9,12.0,20.6,22.3,27.4,26.0,23.1,14.4,7.4,3.4
1973,3.5,2.0,10.6,14.7,18.2,25.7,27.8,28.0,23.0,17.9,10.4,6.1
1974,2.8,1.8,7.9,15.6,18.7,24.1,27.6,27.2,21.5,14.7,10.7,4.4
1975,3.9,2.8,6.3,11.7,22.4,24.0,27.7,26.4,20.1,17.6,13.0,3.2
1976,-0.8,6.7,9.2,16.7,19.7,26.4,26.6,26.1,21.7,14.1,7.5,0.9
1977,-2.9,1.8,10.2,15.8,22.3,23.6,28.2,26.7,21.6,15.7,10.3,2.2
1978,0.0,-1.0,5.7,13.2,19.3,25.2,26.7,26.2,21.3,16.1,10.2,4.4
1979,1.4,-3.1,9.7,13.4,20.8,24.4,28.1,25.9,22.4,15.2,12.3,5.4
1980,2.2,1.0,6.6,14.6,21.8,24.2,28.6,27.7,23.9,15.3,8.3,2.1
