year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,0.4,4.9,8.3,14.3,21.8,26.9,27.7,27.4,23.1,20.8,10.3,7.2
1957,-0.9,5.9,8.9,16.7,22.7,27.3,29.2,28.4,24.4,15.4,10.3,6.2
1958,0.8,-0.9,5.4,16.8,22.1,24.6,27.8,27.1,23.6,18.0,11.4,-0.5
1959,0.9,4.9,8.4,16.8,24.7,27.7,29.4,30.2,26.8,17.4,8.6,5.2
1960,2.8,1.7,1.6,18.6,20.3,26.3,27.9,28.4,26.0,18.3,11.3,0.3
1961,-0.9,6.3,10.4,11.7,19.8,25.8,28.1,27.8,27.1,19.3,10.3,3.0
1962,0.4,2.7,6.8,15.4,25.9,27.6,27.8,28.8,22.5,18.3,8.9,0.9
1963,-1.9,-0.2,10.3,16.7,21.4,27.7,29.0,26.2,24.6,23.8,11.5,-2.1
1964,3.4,2.2,9.3,17.0,24.3,27.6,29.7,27.6,25.2,17.6,13.3,4.4
1965,1.9,3.5,5.2,15.6,26.0,27.0,28.4,27.2,24.9,16.3,11.2,6.2
1966,-1.1,2.4,10.8,13.7,20.0,28.4,30.3,27.4,22.7,16.3,10.3,2.8
1967,4.4,1.4,9.4,17.4,18.9,28.4,27.5,26.2,23.0,17.4,6.4,5.2
1968,-0.7,1.0,10.6,17.4,19.5,27.0,28.8,28.3,24.6,18.0,10.1,2.4
1969,0.7,3.0,7.1,17.4,22.8,25.9,28.7,28.3,23.5,17.9,7.8,0.5
1970,-2.3,2.6,6.0,17.1,24.5,27.0,28.6,28.6,26.7,18.6,9.4,5.2
1971,-0.4,3.1,6.4,15.9,20.9,28.9,27.8,27.1,25.2,21.4,9.9,7.9
1972,2.8,2.2,7.9,15.3,23.0,23.9,28.0,27.2,24.2,14.7,6.9,4.3
1973,3.2,3.1,13.7,14.5,19.5,27.9,28.6,28.1,25.9,20.0,11.1,3.8
1974,3.9,3.3,10.3,17.6,21.2,24.8,29.4,27.6,21.6,16.9,10.3,2.8
1975,3.7,3.9,6.9,12.8,24.3,26.8,28.9,28.7,20.9,18.4,13.3,4.5
1976,-0.4,8.7,13.4,17.7,21.1,27.3,28.1,26.3,22.9,13.9,6.2,0.9
1977,-6.6,2.3,12.7,18.8,26.2,25.8,30.2,27.1,24.9,16.0,10.6,2.3
1978,-3.6,-3.3,5.3,16.0,20.6,27.1,27.9,27.7,26.6,16.4,11.3,4.6
1979,-2.6,-2.7,11.3,14.7,21.7,26.5,27.0,26.3,24.0,16.2,10.9,5.2
1980,1.1,-0.1,6.5,14.9,22.8,25.8,29.4,28.9,25.6,15.6,8.8,3.1
1981,-1.7,4.6,8.0,18.1,20.4,26.9,28.4,27.3,22.6,16.6,10.9,1.8
1982,-1.4,2.0,9.1,14.2,25.8,24.7,29.1,26.4,23.2,19.0,11.4,8.4
1983,2.1,5.6,10.9,13.6,20.2,27.1,30.7,30.6,25.8,17.7,11.3,-0.8
1984,-1.5,7.4,4.1,14.6,19.7,28.8,27.6,28.1,23.2,19.7,9.7,8.1
1985,-2.2,1.5,11.4,19.8,23.5,24.8,28.3,26.7,25.6,19.2,12.1,0.3
1986,2.0,3.1,10.7,18.8,22.8,27.0,29.2,27.0,25.3,18.1,8.8,3.4
1987,1.2,5.3,12.1,16.2,25.1,28.1,29.6,28.6,24.7,15.2,13.2,5.2
1988,1.1,2.7,9.4,16.0,23.6,28.9,31.5,29.9,23.8,13.8,11.4,4.4
1989,6.4,1.4,10.7,14.3,19.4,25.9,28.6,27.0,23.1,18.4,9.7,-3.0
1990,6.7,7.7,12.0,16.2,19.6,26.1,27.7,26.7,23.7,17.9,13.5,7.2
1991,1.9,5.6,11.1,17.8,26.1,28.9,30.0,28.9,24.6,19.3,8.8,5.8
1992,2.9,6.3,9.1,15.6,21.2,24.5,27.2,25.3,23.3,16.7,9.3,4.1
1993,4.0,1.9,6.4,15.2,22.7,25.9,29.6,29.5,22.4,16.9,9.8,2.9
