year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,-2.8,3.1,4.1,13.8,17.8,24.4,25.9,24.1,19.9,16.6,7.1,-0.3
1955,-3.4,-0.2,4.1,14.6,21.4,24.2,29.9,27.7,21.1,16.1,5.7,-2.8
1956,-2.7,0.2,1.8,9.6,16.9,24.3,24.1,24.7,19.1,16.6,8.2,2.6
1957,-4.1,1.8,5.1,13.2,18.5,26.0,25.9,24.3,21.7,14.2,8.2,3.3
1958,-2.1,-4.2,3.6,13.6,17.3,21.2,25.6,25.1,20.3,14.0,8.0,-3.5
1959,-2.8,-1.5,3.8,13.1,21.0,23.7,27.5,27.3,23.6,14.4,6.3,1.1
1960,-1.8,0.3,-0.4,13.7,19.5,23.7,25.1,25.3,21.6,14.5,9.0,-1.6
1961,-4.6,1.0,4.7,9.1,17.5,23.6,25.7,24.8,25.1,17.1,7.1,-0.1
1962,-1.9,-2.2,4.8,12.2,21.0,24.4,25.2,24.8,19.1,14.2,5.1,-0.7
1963,-3.6,-3.5,5.1,12.6,18.3,24.6,26.6,23.2,19.5,19.7,9.0,-3.9
1964,-0.2,-1.1,5.4,11.9,21.3,23.8,27.4,23.7,21.6,14.3,9.1,0.9
1965,-3.3,-0.7,2.6,9.7,21.8,23.4,25.2,24.8,21.0,13.3,6.1,1.9
1966,-3.3,-0.8,5.5,10.3,16.3,24.9,27.7,25.7,19.2,14.1,9.1,0.4
1967,1.2,-2.7,3.1,11.9,14.4,26.2,25.3,24.1,21.0,14.3,4.0,1.4
1968,-4.5,-3.6,6.4,16.1,16.6,22.4,26.7,25.1,22.6,15.7,5.6,-1.7
1969,-2.2,-1.1,3.0,13.7,18.7,23.4,25.4,26.2,21.2,14.4,6.2,-2.4
1970,-6.1,-0.5,2.5,12.7,19.8,23.7,26.2,26.1,21.3,15.5,7.8,-1.4
1971,-4.5,-0.5,2.2,9.9,18.1,24.9,25.7,25.0,22.1,18.1,5.8,2.6
1972,-0.2,-2.3,2.5,9.0,20.1,21.4,25.8,24.2,21.3,11.6,4.1,1.0
1973,0.4,-1.4,8.8,12.4,16.4,24.9,27.1,26.8,21.0,16.2,7.2,1.4
1974,-0.6,-1.7,4.1,13.8,17.1,23.1,26.1,25.4,19.4,12.6,7.2,1.2
1975,0.7,0.1,2.9,8.2,22.3,23.8,27.2,25.4,18.3,15.8,10.4,0.0
1976,-4.2,3.5,7.1,13.7,17.2,25.4,24.1,24.1,19.5,11.3,3.7,-2.1
1977,-6.9,-0.9,8.0,13.6,21.8,22.1,26.4,24.3,19.7,13.1,8.0,-0.8
1978,-4.0,-4.6,2.4,10.4,19.3,23.5,26.2,25.4,20.0,13.6,7.9,1.0
1979,-2.9,-6.4,7.4,11.2,19.1,23.7,26.7,24.1,20.9,13.1,9.4,2.6
1980,-1.3,-2.9,3.7,12.7,20.3,22.3,26.5,26.4,21.6,12.2,4.7,-1.3
1981,-5.6,4.0,4.9,13.9,19.9,23.9,26.1,24.8,18.7,12.0,6.9,-0.1
1982,-5.6,-0.8,4.4,11.2,20.7,21.4,26.8,23.4,20.9,15.6,9.1,5.0
1983,-0.9,1.5,6.0,10.4,17.1,25.1,27.8,26.1,22.8,14.8,7.4,-1.5
1984,-3.6,3.7,0.9,11.9,16.6,24.9,25.5,25.8,19.6,16.6,7.4,4.2
1985,-4.3,-0.2,6.5,13.7,20.3,21.1,25.8,24.7,21.9,15.3,7.6,-1.8
1986,-0.9,-2.0,6.9,14.4,20.8,22.8,25.2,23.6,19.6,14.1,5.7,1.4
