year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,9.0,12.9,17.2,21.8,28.4,30.5,34.1,35.1,31.2,26.4,16.3,14.6
1957,8.4,14.5,15.2,22.0,27.1,30.1,33.3,31.8,27.1,20.8,14.8,14.2
1958,9.2,7.8,11.7,21.2,26.8,30.6,32.0,32.0,28.3,22.6,18.1,9.3
1959,9.1,11.8,17.5,22.1,28.3,29.7,31.6,32.4,29.2,22.8,14.1,12.1
1960,8.7,8.8,9.9,23.9,26.2,30.6,32.3,32.7,30.5,23.7,17.1,8.4
1961,8.9,13.7,18.0,20.9,25.5,29.0,31.6,30.3,28.4,23.9,14.8,9.4
1962,7.8,15.6,14.5,20.9,30.2,30.1,33.2,33.5,27.4,23.9,14.9,10.7
1963,6.9,11.1,20.7,23.8,27.6,31.9,32.5,33.4,29.1,29.6,18.2,6.3
1964,11.8,10.8,17.6,23.6,27.7,31.6,34.4,32.1,28.2,22.4,18.6,11.2
1965,12.1,12.3,11.6,25.3,27.7,30.1,33.1,32.6,28.5,23.4,19.2,13.6
1966,6.4,10.2,18.2,22.0,26.4,31.1,34.5,29.9,27.2,22.1,18.2,10.3
1967,11.6,11.2,21.2,24.2,25.8,30.7,30.4,30.3,26.2,23.6,15.7,11.3
1968,7.6,9.2,16.3,22.2,25.5,31.0,31.7,32.1,27.9,23.1,14.1,9.8
1969,9.9,10.9,13.1,22.5,27.4,30.7,34.7,32.3,28.9,23.2,15.9,9.7
1970,6.9,11.7,13.5,23.4,28.1,30.3,32.4,32.4,30.2,21.2,14.9,13.3
1971,10.1,11.8,15.5,22.9,25.4,32.6,32.2,30.2,29.6,26.1,16.2,13.5
1972,10.8,13.4,18.5,23.3,27.2,31.8,31.8,33.1,29.8,21.7,11.4,8.6
1973,8.2,10.9,18.6,19.6,25.8,30.6,32.4,32.1,28.1,24.9,17.9,10.7
1974,9.2,13.9,20.1,22.9,27.3,28.3,33.9,30.9,23.9,23.3,15.7,10.7
1975,12.0,11.4,14.0,21.6,27.2,30.2,32.4,31.4,26.4,24.4,16.7,10.9
1976,10.1,17.7,19.0,22.8,24.0,28.7,32.3,32.1,27.6,19.9,12.4,10.9
1977,3.0,13.6,19.3,24.2,28.9,32.7,33.6,32.4,29.9,23.2,16.1,10.7
1978,3.2,4.7,14.7,24.1,26.2,30.9,35.1,33.4,29.7,23.9,17.7,11.2
