year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1953,-3.6,-2.4,3.3,9.1,19.7,25.6,26.7,26.6,21.7,19.1,8.1,-1.4
1954,-5.7,2.8,2.1,13.4,15.7,25.6,26.7,24.7,19.6,12.8,5.9,-2.3
1955,-5.6,-3.7,2.1,16.4,21.8,23.8,29.7,28.5,22.2,14.9,1.4,-5.6
1956,-3.9,-2.8,1.3,10.3,18.8,26.3,24.4,25.0,19.6,18.4,4.1,-1.7
1957,-8.4,-1.4,3.8,12.7,18.3,24.0,27.7,25.3,19.7,13.2,3.2,-1.0
1958,-3.7,-5.2,3.8,13.5,20.7,22.1,25.5,26.3,21.1,15.6,5.7,-6.2
1959,-8.5,-4.4,3.1,12.3,21.6,25.3,26.8,27.0,21.3,10.3,-0.3,0.6
1960,-4.4,-2.8,-0.7,12.8,17.9,22.9,26.5,26.0,21.2,14.3,6.1,-3.7
1961,-5.2,1.3,4.5,9.4,18.7,25.3,26.4,26.7,20.6,15.1,4.3,-4.3
1962,-8.1,-5.3,2.3,11.6,20.9,23.9,24.7,25.9,19.0,15.0,5.0,-3.4
1963,-11.4,-5.9,5.3,14.6,18.4,26.4,28.1,24.9,21.2,20.3,7.6,-7.3
1964,-1.7,0.0,2.4,12.9,22.2,25.2,28.7,24.3,19.4,13.8,6.8,-5.1
1965,-6.6,-4.4,-1.2,9.7,21.3,23.9,25.8,24.3,17.2,14.6,4.7,0.1
1966,-8.8,-2.8,5.6,9.8,17.2,25.6,28.7,24.3,20.6,14.2,3.9,-3.3
1967,-3.7,-5.8,3.6,11.9,16.6,24.0,25.5,23.8,20.8,12.7,2.2,-1.9
1968,-5.1,-3.9,8.9,14.0,17.3,23.7,26.0,25.7,20.3,14.8,4.1,-3.6
1969,-7.1,-1.9,1.7,13.6,20.1,19.8,26.1,27.9,20.9,11.7,4.2,-2.9
1970,-9.1,-2.8,2.1,12.7,19.1,25.3,28.2,26.8,20.4,14.4,3.4,-3.0
1971,-8.8,-3.9,1.2,12.9,18.4,26.5,25.0,24.9,21.7,16.9,4.5,-2.2
1972,-7.6,-5.2,1.0,9.4,21.9,24.1,25.2,24.7,19.4,11.3,2.3,-5.8
1973,-3.1,-1.8,7.9,10.6,16.3,25.0,27.1,26.3,19.9,17.1,4.4,-3.8
1974,-5.6,-2.9,2.8,13.2,16.8,22.8,28.3,24.5,18.3,14.1,5.3,-0.8
1975,-4.0,-3.2,0.7,8.2,21.6,23.8,27.7,25.8,18.3,16.6,8.2,-2.7
1976,-6.2,1.2,4.2,14.5,18.8,26.7,28.8,26.8,21.6,11.7,1.5,-7.0
1977,-11.7,-1.7,7.3,16.4,25.0,23.9,28.1,23.4,19.3,13.6,4.2,-4.7
1978,-8.0,-5.6,3.2,11.2,20.6,24.3,24.9,25.8,22.8,13.3,4.5,-4.8
1979,-11.1,-7.0,2.4,9.8,17.6,23.8,26.7,23.8,21.8,12.1,3.7,0.6
1980,-5.4,-4.2,1.7,13.6,21.9,24.0,28.0,25.2,19.8,11.1,5.4,-3.6
1981,-3.6,-0.8,6.6,13.8,19.1,24.1,26.3,25.0,19.6,11.8,7.2,-3.1
1982,-9.8,-3.7,2.1,10.2,21.4,21.8,27.2,24.4,19.1,14.4,3.8,0.3
1983,-3.1,0.1,3.9,9.5,16.1,24.7,29.1,28.1,20.9,13.7,5.0,-9.1
1984,-6.4,2.1,0.7,12.8,17.7,24.9,26.3,26.9,19.6,14.8,5.1,-1.6
1985,-6.7,-4.3,6.6,15.1,21.8,23.0,26.9,23.7,19.9,13.7,1.1,-8.1
1986,-4.2,-3.9,5.8,15.1,20.7,24.6,26.9,23.6,19.6,13.6,2.7,-1.6
1987,-2.5,2.9,7.4,16.7,21.8,27.1,28.2,24.8,21.5,10.9,6.7,-0.6
1988,-6.7,-4.6,4.7,13.8,23.7,28.4,30.0,28.0,21.6,11.0,4.8,-2.2
1989,-0.9,-6.0,1.7,11.6,19.4,23.7,27.9,25.8,21.0,15.6,2.7,-7.9
1990,0.8,-0.1,6.4,14.1,17.6,24.5,25.9,25.3,21.6,13.6,8.1,-2.8
1991,-6.5,0.3,5.7,14.6,21.1,26.5,26.1,26.4,19.3,13.3,1.3,-1.4
1992,-2.6,0.6,4.1,9.6,20.9,23.2,23.2,23.6,19.4,13.4,2.2,-2.1
1993,-4.1,-3.1,3.7,10.0,18.7,22.1,25.2,25.7,17.1,12.9,3.2,-2.2
1994,-10.0,-5.5,5.3,13.0,20.6,25.9,25.2,23.7,21.8,15.1,7.2,0.8
1995,-4.2,-2.6,5.7,9.2,18.7,27.1,27.2,27.3,20.1,13.8,0.1,-4.3
1996,-5.9,-3.4,0.9,10.1,16.9,23.8,24.8,26.1,20.6,14.4,0.7,-3.9
1997,-6.4,-1.1,3.4,11.7,16.0,25.7,25.7,23.3,21.1,14.5,2.6,0.3
1998,-2.9,3.7,4.2,15.0,23.4,23.4,27.3,26.7,24.4,15.1,7.2,1.7
1999,-6.3,1.9,6.1,14.3,20.8,24.8,28.6,24.7,21.1,14.2,10.3,-0.6
2000,-4.0,1.9,9.7,12.6,20.4,23.1,25.6,25.7,20.8,16.6,3.9,-8.0
2001,-2.1,-4.0,3.2,14.5,20.2,24.0,27.8,27.3,20.0,13.6,11.5,1.6
2002,0.1,2.3,1.5,11.8,16.9,25.1,28.9,25.8,22.6,10.4,4.3,0.1
2003,-5.3,-4.0,4.4,12.6,18.8,23.9,26.7,28.0,21.6,14.6,4.8,0.4
2004,-7.1,-0.8,5.8,14.0,18.1,22.9,25.4,22.9,24.0,14.7,7.2,-1.7
2005,-5.2,0.8,3.7,15.9,17.4,27.2,28.2,26.6,24.2,15.8,6.3,-4.0
2006,1.3,-2.2,5.1,16.5,19.6,25.3,29.7,26.1,19.5,11.7,6.9,1.2
