year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,6.3,2.7,11.1,14.7,21.4,28.2,30.1,28.1,27.0,17.4,7.3,3.4
1957,0.8,6.9,9.8,12.7,17.3,25.7,29.7,28.2,24.6,15.0,4.7,5.1
1958,3.6,8.2,6.3,12.6,23.4,27.6,30.1,30.7,24.4,19.0,8.9,7.8
1959,4.8,5.1,10.2,16.4,19.1,28.4,31.6,28.5,22.1,17.1,10.1,4.1
1960,-0.2,1.9,10.8,15.8,20.8,28.2,32.1,29.9,25.8,16.1,9.0,3.6
1961,5.2,7.6,9.0,14.4,20.9,29.2,31.1,28.6,20.3,15.5,6.2,1.1
1962,0.6,4.8,6.5,17.7,19.2,25.9,29.6,29.6,25.3,18.3,11.5,5.2
1963,-0.1,9.6,9.1,12.3,22.8,23.9,31.2,28.4,25.3,19.9,9.4,2.4
1964,1.9,3.3,5.6,12.5,19.3,23.9,31.6,28.3,23.8,20.1,6.3,3.0
1965,4.0,5.3,7.5,13.3,17.4,23.2,28.7,27.3,20.0,19.7,11.0,2.9
1966,2.2,2.8,11.1,15.8,23.0,26.3,30.9,29.7,24.6,16.6,10.8,1.3
1967,2.1,6.8,11.5,11.8,18.7,22.4,30.3,29.9,24.1,18.5,11.1,-0.8
1968,0.6,6.9,11.0,11.6,19.3,26.4,29.9,24.9,22.9,16.9,7.8,1.4
1969,4.6,3.5,6.6,15.5,23.5,23.4,30.3,30.7,25.3,12.3,8.7,4.7
1970,3.8,9.1,8.1,11.1,21.1,25.4,29.9,30.1,22.1,14.0,9.0,2.7
1971,3.7,5.5,9.5,14.2,18.3,26.3,31.0,29.4,22.0,13.8,6.0,0.1
1972,3.9,8.3,14.6,15.0,21.6,26.3,30.9,28.5,22.6,14.2,5.2,-0.7
1973,-2.3,2.7,6.0,11.8,20.8,25.8,29.6,29.2,23.0,17.7,8.1,4.0
1974,-0.3,3.1,11.9,13.7,22.5,29.3,30.0,29.1,25.1,16.8,8.8,2.2
1975,1.8,4.3,7.6,9.8,17.5,23.8,29.8,28.1,24.2,16.6,7.8,3.8
1976,3.1,7.0,7.7,13.9,21.4,25.7,30.9,27.9,23.5,16.2,11.1,5.2
1977,2.4,8.5,8.1,17.4,17.5,28.8,29.9,28.8,24.4,18.4,10.2,6.6
1978,3.1,5.2,11.5,14.0,18.6,26.8,31.1,28.9,23.2,19.3,6.7,-0.8
1979,-2.9,2.5,7.9,14.3,19.9,26.5,30.8,28.1,27.1,19.0,5.5,4.5
1980,3.2,6.3,7.4,14.9,17.3,26.5,30.8,28.6,23.9,16.6,10.0,7.6
1981,5.7,8.4,9.4,17.1,18.8,27.9,30.8,29.7,24.8,14.2,10.7,5.8
1982,2.1,4.4,8.7,13.3,19.3,25.1,28.9,28.9,21.9,13.6,6.4,1.9
1983,4.1,6.3,8.6,10.4,17.8,24.3,28.8,28.4,24.8,17.3,7.9,1.7
1984,-0.9,2.4,7.9,12.4,22.5,24.4,29.6,28.1,24.1,12.3,8.3,1.6
1985,0.4,2.3,8.2,17.1,21.3,27.9,30.5,29.8,21.1,16.2,6.2,1.7
1986,5.3,7.9,13.6,14.3,20.2,28.4,28.7,29.9,20.3,15.2,9.1,4.3
1987,1.6,5.7,8.7,18.2,20.6,27.8,28.5,28.1,25.0,18.9,7.7,1.7
1988,0.1,5.8,9.3,15.8,20.6,28.5,31.9,29.4,23.3,21.1,8.4,2.4
1989,0.3,2.7,12.8,18.4,21.1,25.9,32.2,28.2,24.8,17.3,10.8,5.0
1990,4.1,4.6,11.6,17.0,19.8,28.0,30.6,29.0,25.9,17.6,9.1,-0.4
1991,0.6,8.3,8.2,13.2,18.6,25.4,30.6,29.3,23.9,18.3,7.2,2.2
1992,1.8,7.1,11.7,19.2,22.4,26.1,28.6,29.5,24.9,18.9,5.7,0.8
1993,1.3,2.9,10.9,14.4,21.5,24.2,28.3,27.8,24.5,15.6,6.6,3.5
1994,5.6,4.9,13.1,15.4,22.1,29.4,32.1,31.0,25.6,15.2,4.8,3.7
1995,3.1,11.0,10.3,13.4,16.7,23.1,29.6,30.3,25.3,17.9,12.8,5.9
1996,4.4,7.6,11.6,15.7,21.6,28.7,31.7,30.7,22.8,16.2,9.2,4.0
1997,2.4,4.6,13.2,12.8,22.4,26.2,29.3,28.7,23.3,16.7,9.0,2.4
1998,5.4,4.6,10.2,13.0,19.4,23.4,31.2,30.1,24.4,15.3,9.3,3.6
1999,5.7,7.7,13.1,11.8,19.2,25.8,29.8,28.2,23.6,20.2,13.8,4.6
2000,5.3,7.8,10.3,18.4,23.2,28.2,32.1,30.6,24.8,15.9,4.6,5.0
2001,2.6,5.4,11.6,15.2,23.4,28.4,30.9,30.7,27.3,19.2,10.4,1.6
2002,2.6,5.7,9.6,17.6,21.9,29.4,33.2,30.2,23.4,15.4,8.6,4.1
2003,7.9,5.2,11.0,14.7,21.9,27.2,34.1,30.5,25.3,21.1,6.5,4.4
2004,1.3,3.1,15.1,15.7,21.7,27.2,30.6,28.3,23.7,15.4,7.6,4.4
2005,5.1,6.3,10.3,14.9,20.9,24.4,32.7,28.4,24.2,17.4,10.3,4.6
2006,4.9,6.8,8.4,16.6,23.2,29.2,32.0,29.0,22.5,15.1,10.1,3.6
2007,1.2,7.4,13.5,16.4,22.4,29.2,33.0,30.7,24.4,16.9,12.3,1.2
2008,0.7,5.1,9.8,14.1,19.3,27.1,31.9,30.3,25.1,18.1,11.2,3.1
2009,4.6,6.8,11.2,14.6,22.7,24.2,31.3,29.6,26.2,14.7,11.1,0.0
2010,2.6,4.3,9.8,14.3,17.6,26.7,31.2,28.7,26.9,17.3,7.7,5.2
2011,2.3,4.3,10.4,13.4,17.4,25.9,29.9,30.9,25.4,17.3,8.8,3.2
2012,6.0,5.8,13.2,17.6,22.8,29.7,30.8,30.7,25.7,18.2,11.9,2.9
2013,-0.9,3.8,11.9,14.5,21.1,29.7,31.7,29.2,23.1,15.2,9.5,0.9
2014,5.4,8.2,12.2,15.4,21.2,27.4,31.7,27.1,25.4,19.3,9.8,4.9
2015,5.6,10.4,14.6,15.9,18.6,29.4,28.8,29.6,26.6,18.9,7.6,2.5
2016,2.3,7.4,12.4,15.6,19.6,30.3,31.6,29.3,23.8,18.7,11.9,3.1
2017,1.5,7.8,14.4,14.8,20.9,29.6,32.0,29.9,23.3,17.1,13.1,6.7
2018,6.6,6.7,10.6,17.2,22.3,29.4,32.6,30.5,27.4,14.5,8.2,2.7
2019,2.5,2.7,9.1,16.0,16.8,25.7,31.2,31.2,25.2,14.4,10.6,3.0
2020,3.6,6.2,10.9,16.0,23.1,26.9,31.8,33.1,26.6,20.2,10.7,3.7
2021,3.8,6.0,10.3,16.4,22.1,30.9,32.6,29.8,26.3,15.3,12.7,4.9
2022,4.9,5.7,11.4,15.8,20.8,28.3,32.2,29.9,27.3,18.1,6.3,2.9
2023,1.6,3.3,5.8,14.4,21.9,24.8,33.0,29.1,24.7,18.2,,
