year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,1.7,4.6,9.9,15.6,23.0,28.7,28.8,29.0,25.6,22.8,10.4,6.7
1957,-0.8,6.2,9.7,16.8,22.8,27.6,29.9,29.2,24.6,16.5,10.0,6.8
1958,1.3,-0.2,5.8,17.2,23.1,25.2,28.0,28.3,24.7,19.4,11.8,0.3
1959,0.7,4.2,9.1,17.1,24.9,28.7,30.0,30.7,27.0,18.1,7.6,5.9
1960,2.8,1.6,1.8,19.1,20.7,26.7,28.6,29.3,27.6,19.2,11.3,1.0
1961,0.3,6.4,10.9,12.8,20.3,26.8,29.0,28.1,27.7,19.6,10.2,2.7
1962,-0.4,3.5,6.9,16.2,26.6,28.2,28.4,29.4,23.5,19.8,9.9,1.9
1963,-2.5,0.2,11.3,18.4,22.0,29.1,29.2,27.2,26.0,25.0,12.6,-2.2
1964,4.2,3.3,9.6,17.8,25.3,28.8,29.8,29.0,26.1,18.3,13.8,3.6
1965,2.9,3.3,4.9,17.0,26.4,27.9,28.7,27.7,25.0,18.0,12.2,6.9
1966,-0.8,3.2,11.1,14.5,20.5,28.7,31.9,28.2,23.9,17.0,10.9,3.4
1967,3.8,1.8,10.4,18.2,20.1,28.2,28.2,26.9,24.1,17.7,7.2,4.9
1968,-0.1,1.6,11.3,17.8,20.3,28.2,29.5,28.8,24.8,18.7,10.0,2.8
1969,0.1,3.2,7.3,17.8,23.2,26.6,29.6,28.9,24.6,18.2,7.9,1.7
1970,-2.3,2.7,6.8,17.7,24.8,27.1,29.2,28.7,26.9,18.8,9.1,5.7
1971,-0.3,2.6,7.3,17.3,21.2,29.8,28.1,27.8,25.9,22.5,10.8,7.8
1972,2.0,2.7,9.2,15.9,24.1,25.8,28.7,28.1,25.0,15.5,6.8,3.0
1973,2.9,3.8,13.8,15.2,20.2,28.3,29.6,28.6,26.3,20.9,11.7,3.0
1974,2.7,4.2,11.2,17.9,21.3,25.2,30.5,28.2,22.0,17.9,10.2,3.5
1975,3.8,3.2,7.2,14.4,24.9,27.7,29.5,29.2,21.9,19.6,13.3,4.3
1976,0.0,9.1,14.1,18.9,21.3,27.6,29.2,27.6,24.3,15.2,6.7,1.4
1977,-7.0,2.6,13.2,20.2,27.2,27.0,31.2,27.6,25.6,16.7,10.4,1.6
1978,-3.9,-3.2,5.3,17.2,21.1,28.1,29.1,28.1,27.6,17.2,12.0,4.4
1979,-3.9,-2.5,10.3,14.8,22.3,27.7,27.9,27.1,25.2,17.8,10.3,5.6
1980,1.6,-0.1,6.6,15.0,23.4,26.9,31.3,30.4,26.1,16.8,9.9,3.9
1981,-0.2,4.9,9.8,19.4,20.3,27.9,28.9,27.6,23.6,17.1,11.8,1.9
1982,-1.9,1.1,9.6,14.2,26.2,25.1,29.4,27.2,23.8,19.3,11.0,8.4
1983,2.1,6.1,10.6,13.4,20.4,28.2,32.1,31.9,26.7,18.6,11.9,-2.5
1984,-1.5,7.3,4.3,14.9,20.6,29.6,28.3,29.2,23.9,19.9,10.3,8.1
1985,-2.3,1.1,12.2,19.9,24.2,26.2,29.4,27.0,25.5,19.4,11.7,-0.2
