year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1980,-14.2,-6.2,-4.6,1.4,8.9,13.3,15.9,13.3,7.6,1.2,-5.8,-18.6
1981,-3.1,-8.7,-1.3,1.0,11.3,14.3,14.2,13.6,7.6,-0.2,-6.9,-11.8
1982,-14.7,-10.6,-6.2,-2.4,6.1,14.0,15.9,14.2,8.6,-3.8,-8.3,-9.3
1983,-14.6,-9.8,-5.4,1.5,8.8,15.2,16.6,12.5,6.6,-2.6,-5.4,-9.2
1984,-12.3,-17.8,-3.4,-1.9,7.4,15.4,15.3,12.9,10.3,0.0,-9.7,-10.2
1985,-4.1,-13.7,-5.8,-5.3,6.8,12.8,16.9,13.7,7.7,-3.1,-9.0,-4.7
1986,-11.2,-7.5,-7.9,-3.1,7.6,15.1,16.6,12.7,9.3,0.2,-8.3,-5.9
1987,-9.2,-9.0,-5.0,-0.1,8.2,14.1,16.6,15.4,7.3,2.2,-8.1,-11.7
1988,-10.0,-8.6,-5.4,0.6,8.9,14.8,17.4,13.8,8.5,-2.9,-11.6,-8.6
1989,-20.6,-4.9,-6.1,2.7,7.2,14.6,17.1,15.6,10.0,-0.2,-12.2,-8.0
1990,-14.9,-19.0,-3.8,3.8,10.7,15.4,18.1,15.7,7.9,-1.3,-11.4,-12.3
1991,-11.6,-11.1,-6.1,2.0,9.6,15.9,15.9,13.7,10.1,0.4,-8.9,-12.3
1992,-11.0,-13.6,-5.9,-0.3,5.8,15.4,17.4,13.6,3.5,-2.6,-6.6,-12.0
1993,-12.1,-7.7,-3.7,3.9,10.8,16.0,18.8,13.9,7.8,1.8,-5.4,-7.9
1994,-10.5,-11.4,-8.3,1.1,9.4,14.6,17.2,15.2,8.2,-1.9,-10.1,-12.3
1995,-11.4,-8.8,-8.9,3.4,10.8,14.6,16.5,13.9,11.4,0.4,-9.4,-11.7
1996,-15.6,-10.8,-2.7,0.7,10.1,14.8,16.6,12.7,7.0,-3.9,-7.9,-13.6
1997,-14.1,-5.7,-8.1,2.8,10.2,16.6,17.8,15.1,10.9,-2.7,-4.4,-11.9
1998,-13.9,-7.9,-1.8,3.4,8.3,14.5,17.2,12.3,9.0,1.1,-6.3,-11.9
1999,-15.3,-15.4,-7.6,0.1,7.7,15.6,16.3,14.9,9.5,-1.9,-9.9,-15.3
2000,-13.6,-5.0,-4.0,0.9,6.4,16.0,15.2,12.4,7.2,-0.4,-4.7,-6.4
2001,-5.8,-5.4,-6.7,0.7,5.1,15.8,15.1,14.3,10.1,-2.4,-8.9,-13.6
2002,-8.8,-8.9,-3.9,-0.7,10.3,15.2,16.7,14.1,9.6,3.0,-1.6,-7.4
2003,-8.3,-5.4,-6.7,2.8,8.2,15.7,16.6,14.7,8.3,3.2,-6.1,-11.5
2004,-14.0,-8.3,-7.3,2.8,10.9,18.3,19.0,18.3,7.2,1.6,-5.2,-9.2
2005,-10.3,-9.1,-3.2,1.5,11.8,16.8,17.3,16.1,9.1,0.6,-11.7,-6.8
2006,-17.0,-6.4,-8.4,-1.6,9.4,14.1,16.1,12.9,10.9,2.7,-10.8,-9.8
2007,-11.1,-10.1,-12.6,3.7,9.1,15.6,17.7,16.7,9.9,-0.7,-3.8,-9.9
2008,-13.6,-12.2,-6.4,-0.3,8.6,13.9,14.9,13.7,9.0,-3.3,-8.9,-10.8
2009,-14.1,-10.0,-9.4,0.6,10.1,14.8,18.7,13.7,9.4,2.2,-10.1,-8.7
2010,-13.6,-7.8,-7.1,1.9,10.6,14.3,15.1,14.8,10.8,0.9,-4.9,-15.8
2011,-10.1,-9.6,-5.4,0.2,9.8,14.2,15.3,13.4,9.5,1.2,-12.1,-8.9
2012,-20.8,-7.0,-10.2,2.5,7.6,15.2,15.2,14.1,8.2,0.0,-11.1,-14.6
2013,-9.0,-10.3,-6.6,-3.1,7.0,18.0,17.4,15.0,7.4,4.0,-6.4,-10.4
2014,-4.4,-9.8,-4.3,2.7,10.7,13.5,15.9,15.4,9.9,-0.3,-3.9,-6.6
2015,-10.3,-6.8,-4.0,2.4,12.3,16.6,16.8,13.6,7.2,2.7,-4.8,-9.8
2016,-5.0,-4.3,-2.9,5.6,11.6,16.1,17.4,15.8,9.8,2.9,-7.2,-11.0
2017,-11.2,-9.7,-9.3,3.7,9.8,15.7,18.0,13.9,9.4,2.0,-5.6,-4.0
2018,-10.6,-6.8,-3.3,1.6,8.2,14.7,17.9,13.1,11.1,4.4,-4.2,-9.4
2019,-9.9,-4.9,1.0,2.7,10.7,17.5,19.3,15.2,10.7,2.6,-3.8,-10.8
2020,-17.8,-12.4,-6.2,1.9,11.6,14.9,16.1,15.7,9.2,1.6,-6.2,-8.6
2021,-8.5,-13.0,-7.6,1.0,9.5,15.2,16.3,13.4,7.9,0.7,-11.9,-10.2
2022,-12.3,-9.4,-4.2,1.3,9.4,17.2,16.2,13.8,9.3,1.2,-5.2,-10.1
2023,-8.4,-10.3,-5.2,-3.3,8.7,14.3,17.8,15.7,8.1,1.1,,
