year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,7.1,4.4,12.4,15.4,20.7,27.5,30.8,29.4,27.4,17.1,11.2,7.8
1957,2.7,9.9,11.0,14.6,18.1,27.3,31.1,30.0,26.4,15.4,7.2,7.8
1958,6.7,9.8,7.3,13.7,24.3,26.2,30.6,32.0,26.1,21.3,11.8,10.7
1959,7.6,6.0,12.8,18.8,18.7,29.0,33.2,29.9,23.0,19.7,13.7,6.7
1960,2.4,5.1,13.4,16.7,20.9,29.4,32.9,30.4,27.5,18.3,9.7,6.7
1961,8.6,9.1,10.5,16.2,20.6,29.7,32.3,30.1,22.7,17.6,8.6,4.8
1962,3.8,5.5,7.9,19.4,18.4,26.3,30.2,30.1,27.1,20.1,12.8,8.7
1963,5.8,12.3,10.1,11.7,21.7,22.2,30.5,29.9,26.6,20.6,10.4,6.6
1964,4.5,6.4,8.3,13.9,19.2,23.7,31.7,29.8,24.8,22.2,8.1,6.0
1965,6.3,9.1,10.5,13.9,18.0,23.8,29.6,27.9,22.0,22.2,11.4,4.3
1966,4.7,5.2,12.9,17.8,24.3,26.7,31.3,31.2,26.0,18.9,11.6,4.7
1967,6.1,9.3,11.2,9.4,20.2,23.3,31.8,31.9,25.8,20.5,12.8,2.9
1968,6.2,10.3,12.7,14.1,20.7,27.2,31.8,26.1,25.1,18.7,9.6,4.0
1969,6.3,4.4,8.5,16.1,23.9,23.8,31.1,32.3,27.1,14.6,11.4,6.7
1970,6.0,10.8,10.3,11.7,21.4,26.0,31.2,31.4,23.9,16.7,10.8,3.6
1971,6.4,8.4,10.8,14.5,17.5,25.4,31.8,31.3,23.8,15.6,9.1,2.1
1972,4.1,9.3,15.9,15.2,22.4,26.9,32.1,29.9,22.9,15.3,7.4,2.3
1973,2.8,6.4,7.6,13.9,22.8,27.4,31.6,30.0,24.8,18.6,9.1,6.7
1974,3.4,7.6,12.1,14.6,22.4,30.1,30.8,30.1,27.7,18.2,10.9,4.6
1975,5.3,6.2,8.3,9.6,19.4,25.3,31.3,28.7,26.6,17.1,9.8,7.9
1976,7.5,8.4,10.0,14.1,23.1,25.8,31.1,26.8,24.1,18.2,14.1,8.3
1977,4.8,11.1,8.7,18.5,15.7,28.5,31.2,29.9,24.9,20.4,12.3,8.3
1978,5.8,7.4,12.9,13.2,19.4,26.6,31.3,30.0,22.8,21.6,8.4,2.9
1979,1.1,6.1,10.7,15.2,21.6,27.6,31.2,28.3,28.2,20.2,9.1,8.4
1980,5.9,9.3,8.9,16.4,17.9,25.0,31.2,29.6,25.2,19.4,12.1,9.8
1981,8.7,9.6,10.6,17.7,19.7,28.7,32.3,32.2,26.8,15.6,12.3,8.6
1982,3.7,7.9,9.0,13.9,20.4,24.9,29.3,30.2,22.2,15.3,7.8,4.6
1983,6.6,7.6,9.3,11.1,19.4,25.1,29.3,27.9,25.6,18.6,9.2,5.0
