year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,13.1,18.6,19.9,23.7,29.6,31.6,32.6,33.5,28.9,23.9,18.7,19.5
1957,15.6,19.9,18.1,25.2,28.3,30.9,32.2,32.6,29.2,21.5,19.2,15.0
1958,10.5,11.3,16.5,24.3,28.2,31.6,32.1,32.5,30.8,23.8,21.7,13.4
1959,13.9,16.1,18.1,24.6,29.5,31.2,32.3,33.1,28.9,23.9,18.8,14.8
1960,13.6,14.5,13.6,25.2,28.1,31.4,32.9,32.0,29.5,25.6,20.2,12.9
1961,11.7,17.6,21.5,21.9,26.7,29.9,32.3,30.9,30.0,25.3,21.2,14.9
1962,12.8,20.2,17.2,22.9,32.2,31.0,33.2,32.7,29.3,25.8,17.4,13.1
1963,11.9,13.5,21.9,25.4,28.4,30.6,31.5,32.8,28.8,26.1,19.2,10.6
1964,12.7,12.6,19.6,24.4,28.7,32.8,30.4,30.8,29.1,22.3,20.9,15.8
1965,15.4,15.2,17.9,25.2,30.8,29.3,31.5,32.1,28.9,23.5,20.1,15.6
1966,10.7,14.3,18.4,24.3,26.6,29.7,32.7,31.1,28.8,23.9,19.2,14.3
1967,15.1,13.9,22.6,27.0,27.9,29.7,30.4,30.4,27.2,24.4,18.3,17.2
1968,12.0,12.1,20.1,25.4,27.6,31.6,32.2,33.2,29.4,24.8,17.9,13.3
1969,12.9,13.4,16.4,25.2,27.6,32.4,33.2,30.4,27.8,24.5,18.2,13.4
1970,9.7,15.2,19.4,25.4,29.0,30.5,32.8,31.6,31.4,25.2,17.9,16.8
1971,13.8,15.9,17.2,24.7,27.1,32.2,31.0,30.9,29.8,26.0,19.1,18.5
1972,16.8,13.8,20.3,24.8,26.3,30.1,31.8,32.2,31.3,24.6,17.7,16.8
1973,13.2,14.3,21.1,22.1,27.2,30.7,32.4,31.4,30.5,26.0,21.8,14.9
1974,19.7,17.0,22.8,24.6,28.9,30.0,31.7,31.1,28.0,24.6,19.6,14.4
1975,16.4,17.6,19.2,23.6,28.9,30.8,30.6,31.9,28.2,25.0,20.1,14.8
1976,12.4,20.2,22.1,25.7,25.8,29.7,32.3,31.3,28.2,21.7,15.5,12.8
1977,7.3,15.6,21.2,26.3,29.4,33.6,34.2,31.9,30.0,23.0,19.7,13.9
1978,8.9,10.9,18.7,25.8,27.8,31.9,32.9,32.1,31.0,25.3,22.3,16.0
1979,11.2,13.0,20.8,24.6,27.6,30.1,31.3,32.3,27.4,24.7,20.3,14.7
1980,13.6,13.4,18.4,23.8,27.7,31.7,34.6,34.3,31.8,23.1,18.3,14.7
1981,11.8,16.1,19.0,26.8,27.5,33.6,34.0,30.3,29.7,23.8,19.8,12.3
1982,12.7,17.0,21.3,22.5,29.3,31.4,31.8,31.3,28.6,24.6,20.1,17.3
1983,11.2,14.3,18.3,21.8,27.8,29.8,33.8,33.9,28.3,24.7,19.2,12.7
1984,12.1,17.0,19.9,22.9,27.8,32.1,30.9,31.4,29.2,27.7,18.6,19.7
1985,11.1,15.6,21.8,25.4,28.3,32.0,31.6,30.8,29.1,25.7,22.6,13.4
1986,13.8,18.3,20.8,26.2,29.2,33.1,35.5,31.8,29.8,24.7,20.8,14.1
1987,12.5,14.1,19.0,23.3,29.0,31.3,33.6,33.7,29.5,23.1,20.9,16.8
1988,10.7,15.2,20.0,24.7,27.9,32.3,32.4,32.7,28.4,22.6,20.2,15.9
1989,17.7,16.7,20.8,24.1,27.1,30.7,31.3,31.5,27.9,24.4,20.2,10.8
1990,17.6,19.6,21.8,24.2,28.4,32.6,33.4,33.4,31.3,25.7,21.9,16.9
1991,13.1,17.6,21.3,25.1,28.5,30.3,32.2,31.0,29.9,25.3,18.3,16.9
1992,13.7,17.6,20.0,23.6,26.9,29.6,32.5,30.2,28.5,23.2,18.3,13.7
1993,15.3,14.1,17.7,22.7,27.8,32.1,35.3,32.9,30.8,24.2,18.8,13.7
1994,11.8,17.4,21.5,26.1,27.3,30.9,30.6,30.4,28.2,23.0,21.3,15.6
1995,14.1,15.1,21.4,25.3,29.6,30.1,33.7,32.4,28.3,24.9,17.4,13.6
1996,13.7,16.5,17.1,23.7,29.9,31.2,32.7,30.9,28.8,23.9,18.1,16.3
1997,14.7,17.1,24.0,22.9,26.3,28.3,32.8,31.3,30.4,24.0,16.8,14.1
1998,15.4,16.0,18.3,23.3,30.0,34.2,33.9,32.6,30.2,26.4,21.7,17.4
1999,16.9,17.7,19.6,26.5,27.8,30.2,32.6,34.5,29.9,24.3,21.7,15.8
2000,14.0,18.8,22.4,23.4,30.6,32.5,33.8,32.7,27.8,25.6,18.6,10.7
2001,13.1,18.6,18.3,25.1,28.9,30.3,31.9,31.9,28.3,24.3,23.4,18.2
