year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,18.6,23.9,24.6,26.8,31.0,32.0,32.8,33.6,30.6,27.4,23.3,23.6
1957,23.0,24.6,23.4,27.5,30.2,31.9,32.8,32.2,31.1,26.2,25.1,20.3
1958,16.3,16.7,22.0,26.9,29.3,32.3,32.7,32.9,32.4,27.3,25.9,20.1
1959,19.6,23.7,22.3,26.7,30.7,31.7,32.3,32.3,31.0,29.2,23.7,20.2
1960,20.3,20.4,21.3,27.3,29.6,31.7,32.7,32.4,30.8,29.1,25.3,19.1
1961,18.2,22.9,26.1,26.2,30.0,31.8,32.9,32.3,31.7,28.2,25.3,22.1
1962,20.4,25.1,22.9,26.7,32.2,31.8,33.4,32.9,31.2,28.8,21.8,19.6
1963,19.7,19.1,25.4,28.3,30.6,32.2,32.8,33.4,31.0,28.2,23.1,17.8
1964,19.0,18.8,24.7,28.2,30.1,33.0,32.0,32.4,30.8,26.3,25.1,22.2
1965,20.8,21.9,23.8,28.7,31.0,30.9,31.8,32.3,31.0,27.4,24.6,21.2
1966,18.1,20.3,22.8,26.7,29.4,30.3,32.6,32.3,31.1,28.1,23.6,20.2
1967,21.6,20.9,25.6,29.2,31.2,31.6,32.1,31.7,30.3,27.7,24.2,23.2
1968,20.2,18.3,23.0,29.1,30.1,31.6,32.3,32.8,31.3,28.1,22.6,20.2
1969,19.9,19.7,20.3,27.7,29.5,33.1,33.2,32.0,30.6,28.1,22.4,19.8
1970,16.9,19.7,23.3,28.4,30.1,31.7,32.8,32.3,32.3,28.8,22.7,22.9
1971,20.8,22.2,23.2,27.0,30.2,32.5,32.4,32.2,31.2,29.4,24.6,24.6
1972,23.6,20.8,25.0,27.6,29.2,31.2,32.6,32.7,32.3,29.0,23.9,22.7
1973,20.6,19.4,25.4,26.1,30.1,32.1,32.9,32.2,31.6,28.8,26.3,20.3
1974,25.7,22.2,26.7,27.7,30.8,31.6,32.0,32.2,31.7,27.3,24.4,20.9
1975,23.1,24.4,25.0,28.0,31.4,32.3,31.7,32.6,30.9,28.7,24.2,21.0
1976,19.4,23.2,26.2,27.6,28.9,30.7,32.9,32.3,30.9,26.4,21.7,19.6
1977,16.0,20.1,25.9,28.1,30.4,33.7,33.3,32.1,31.9,27.2,24.6,20.3
1978,17.0,16.9,23.0,28.2,30.7,32.3,32.5,32.6,32.2,28.3,26.6,22.9
1979,18.7,19.9,24.1,28.2,29.4,32.2,33.3,32.7,30.7,28.6,24.8,20.8
1980,20.6,19.2,24.8,26.8,29.9,32.6,33.7,33.4,32.5,28.2,23.6,19.9
1981,17.3,21.8,23.3,28.9,30.6,34.0,34.1,32.1,31.2,28.8,24.1,20.5
1982,21.1,24.3,25.6,27.3,29.8,32.2,32.6,32.5,30.9,27.8,25.4,23.2
1983,18.7,19.9,22.0,25.5,29.9,31.3,33.6,33.3,30.7,28.5,23.7,20.4
1984,18.8,21.8,24.1,26.4,30.0,31.7,31.9,32.6,30.9,29.3,23.6,24.3
1985,18.6,22.3,26.1,27.3,31.1,33.0,32.3,32.3,30.9,30.1,26.8,20.1
1986,20.0,23.3,23.9,27.6,30.7,32.7,33.4,32.6,32.2,29.0,27.2,21.8
1987,19.7,21.3,23.3,25.7,30.1,32.6,33.6,33.7,31.8,26.7,24.6,22.4
1988,18.2,20.7,23.6,27.7,29.7,32.0,32.6,32.7,31.6,27.8,25.8,21.8
1989,24.1,23.2,25.6,27.9,30.9,32.4,32.9,33.1,31.6,28.0,25.2,18.1
1990,23.6,24.7,26.1,27.4,31.1,33.0,33.2,33.7,32.6,29.3,25.8,23.6
1991,21.8,22.6,25.1,28.6,30.9,32.1,32.7,32.7,32.0,28.2,23.1,22.8
1992,19.7,22.3,24.1,26.2,29.5,31.8,33.7,32.1,31.3,27.1,24.4,21.8
1993,22.6,20.7,22.9,25.7,29.5,32.8,33.8,33.6,32.1,28.4,24.4,20.1
