year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,11.3,10.9,16.9,18.4,23.1,28.8,31.6,30.4,29.9,20.9,17.8,13.6
1957,8.8,14.1,15.4,18.9,21.4,30.2,32.2,30.8,28.9,19.4,14.3,12.3
1958,12.1,13.7,12.1,18.4,25.6,27.4,31.6,33.1,29.6,25.6,16.9,16.1
1959,13.1,11.8,18.6,22.8,22.5,30.2,34.4,31.6,27.0,24.5,19.2,13.3
1960,9.5,12.1,17.5,19.7,23.2,31.6,33.8,32.1,30.2,22.6,14.5,11.9
1961,13.1,14.4,15.1,20.6,21.8,30.8,33.6,31.8,27.4,22.8,15.0,10.6
1962,11.4,11.1,13.1,22.6,21.4,28.6,31.9,31.8,29.2,22.3,17.4,13.4
1963,11.3,16.8,14.6,15.1,23.0,26.1,30.9,30.8,29.1,22.4,14.7,11.9
1964,10.6,14.0,14.4,18.6,21.8,26.6,32.1,31.6,27.9,25.5,13.2,11.6
1965,11.4,14.2,15.3,17.1,22.6,25.6,31.2,30.8,26.0,25.9,15.3,9.7
1966,10.5,11.4,16.7,22.2,25.6,28.4,31.1,32.8,28.6,23.7,16.0,11.2
1967,11.9,14.8,14.7,12.3,23.6,26.3,33.2,33.9,29.0,24.4,17.9,9.7
1968,11.3,15.3,16.8,19.7,23.4,29.4,32.3,29.1,29.0,22.4,15.1,9.6
1969,10.3,9.7,14.8,18.7,25.3,26.2,32.2,33.4,29.7,20.5,17.3,12.8
1970,11.8,15.2,16.0,17.1,25.1,28.6,33.2,32.6,28.7,21.8,16.1,9.4
1971,11.6,13.6,15.4,17.8,20.6,27.1,32.6,32.6,28.4,20.7,15.2,8.6
1972,10.2,14.6,19.7,19.2,24.7,28.9,33.2,31.4,26.7,19.9,13.2,8.9
1973,9.6,12.4,12.4,19.3,25.8,29.9,32.5,31.3,27.7,22.4,13.7,12.0
1974,10.1,13.4,15.2,18.4,24.2,30.1,31.3,31.5,30.7,23.1,15.9,10.7
1975,12.1,11.9,13.2,14.4,23.8,28.1,31.3,30.6,29.7,21.0,15.3,13.3
1976,13.8,13.6,15.2,17.2,25.4,28.3,31.7,28.4,26.8,23.4,18.7,14.2
1977,10.6,16.6,13.9,21.7,18.8,29.8,32.3,31.7,27.2,23.7,17.3,13.4
1978,11.5,12.9,16.8,16.6,23.9,28.7,32.2,31.4,26.7,25.8,14.4,9.7
1979,9.1,11.7,15.2,18.8,24.6,29.7,32.0,30.0,30.9,22.9,15.2,13.8
1980,12.3,14.4,14.3,19.4,21.3,26.5,32.2,31.0,28.4,24.3,17.8,14.6
1981,13.4,14.8,14.9,20.8,23.8,31.2,32.9,33.0,29.2,20.3,16.6,13.1
1982,10.0,14.0,13.4,17.7,24.2,26.3,30.7,31.2,26.4,21.5,13.4,10.7
1983,11.9,12.9,13.7,15.7,23.8,27.4,30.2,30.4,29.0,23.0,14.4,11.6
1984,13.2,14.2,17.9,18.4,26.6,27.9,32.9,31.7,30.3,19.7,13.7,9.3
1985,10.8,14.0,14.3,22.3,23.9,30.9,33.2,31.3,24.9,22.2,13.2,11.8
1986,14.8,14.4,18.2,19.4,24.5,29.9,30.8,32.8,24.3,22.3,17.8,12.3
1987,10.8,13.8,15.2,23.4,24.8,29.9,29.6,31.9,29.3,25.0,15.1,9.5
1988,11.2,16.6,18.4,19.7,23.3,27.9,33.7,31.9,29.3,26.2,15.3,11.5
1989,11.0,11.8,16.9,23.1,23.7,28.7,32.7,30.3,28.0,22.1,18.3,14.1
1990,12.0,12.1,17.5,21.7,22.8,28.9,32.7,30.9,28.9,24.7,16.9,10.0
1991,12.6,17.9,12.3,18.3,21.6,26.7,32.3,30.8,30.6,25.8,17.4,12.2
1992,11.7,14.6,15.9,22.2,27.2,28.1,30.9,32.9,29.8,24.2,16.0,9.6
1993,9.8,11.4,17.5,19.6,23.9,27.7,30.3,31.0,29.4,23.4,16.1,11.9
1994,13.8,12.1,18.4,20.2,23.3,30.1,33.1,32.9,29.1,22.1,11.6,10.6
1995,10.6,16.7,14.7,18.1,21.0,26.5,31.6,32.4,29.9,24.9,20.3,13.1
1996,12.9,14.4,17.5,21.0,24.3,29.7,33.9,33.4,28.2,22.4,16.4,12.2
1997,11.6,14.3,19.8,20.1,27.7,27.7,31.6,31.8,29.1,22.3,16.3,10.9
1998,11.9,10.6,15.5,17.3,18.6,25.6,32.6,33.7,27.9,21.6,14.9,11.6
1999,13.0,12.8,14.8,17.3,23.4,27.9,31.2,30.6,29.8,26.1,18.1,13.9
2000,12.7,13.3,16.5,21.7,25.2,30.6,31.4,32.1,28.7,21.2,14.0,14.3
2001,11.4,11.4,17.9,18.0,28.8,30.2,31.6,33.0,30.1,25.3,16.5,10.7
2002,11.4,15.9,16.1,20.4,24.2,30.3,33.7,32.2,30.0,22.9,17.8,11.6
2003,15.6,13.4,17.2,15.9,24.1,30.1,34.3,31.8,31.1,26.8,13.7,11.6
2004,11.7,12.0,21.2,21.5,25.1,29.6,32.8,32.1,29.2,21.1,14.4,12.3
2005,11.3,13.4,16.8,18.7,23.8,26.6,34.2,32.8,27.6,22.8,17.8,13.1
2006,12.3,15.6,12.1,17.7,25.8,31.0,34.6,31.8,29.3,22.3,16.8,12.6
2007,12.0,13.9,20.0,20.8,25.9,29.9,33.2,32.8,27.5,21.7,18.7,10.4
2008,9.8,13.8,17.3,20.2,23.9,30.4,33.0,33.1,30.7,24.5,18.3,10.9
2009,14.6,12.8,16.3,19.9,27.0,27.1,33.9,32.3,31.3,21.6,17.3,10.7
2010,12.1,13.4,16.1,17.1,21.0,28.4,32.8,31.4,30.0,22.2,15.3,12.1
