year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,-6.1,6.4,1.2,9.3,16.6,19.1,28.6,24.8,19.1,12.3,9.7,2.8
1955,-1.9,-2.8,0.3,10.3,15.7,20.7,25.7,28.5,19.5,15.2,-2.5,-3.7
1956,-4.2,-2.4,4.7,10.4,17.2,24.5,26.6,24.9,21.1,13.7,4.8,1.6
1957,-9.1,-0.7,4.6,9.6,18.1,21.2,28.4,25.8,20.2,9.8,3.4,4.0
1958,2.9,-0.2,2.1,10.5,22.6,20.2,24.2,28.4,20.7,15.6,3.6,-0.2
1959,-3.4,-3.9,5.8,11.2,14.5,23.2,27.9,26.1,17.7,10.4,1.4,2.5
1960,-3.7,-2.4,3.8,10.7,16.9,22.5,30.5,25.1,21.9,14.3,4.3,-0.2
1961,1.1,5.0,7.9,9.3,17.4,27.2,28.2,29.9,15.5,12.3,2.9,-3.1
1962,-4.0,-1.6,1.8,14.6,15.4,22.2,24.7,25.4,20.1,14.6,7.0,2.6
1963,-6.8,4.4,8.1,10.4,17.2,21.1,27.2,27.4,23.4,17.3,6.4,-2.0
1964,0.0,2.6,2.4,11.0,17.0,20.6,28.3,24.3,17.6,15.6,3.4,-6.2
1965,-2.3,-0.2,-1.8,10.5,15.4,20.7,26.2,24.9,11.9,17.0,5.0,1.1
1966,-5.6,-0.9,7.1,9.3,19.7,21.1,28.4,25.4,23.1,13.3,3.1,-0.8
1967,-0.4,2.2,2.6,7.9,15.3,19.8,27.9,28.8,23.6,13.2,4.4,-2.8
1968,-2.6,2.0,9.3,10.3,15.4,20.1,27.2,23.3,19.3,13.3,4.2,-5.1
1969,-10.9,-2.7,1.9,14.6,19.0,20.1,25.5,29.3,22.3,7.6,7.2,0.8
1970,-4.9,2.8,2.1,6.8,17.0,24.0,27.8,29.1,17.9,11.1,3.0,-2.4
1971,-5.1,0.0,3.5,11.3,17.8,21.6,26.4,30.6,18.0,11.1,4.6,-4.3
1972,-6.5,-1.3,7.3,10.9,16.7,23.2,24.0,26.7,17.6,11.5,3.6,-5.2
1973,-1.6,2.3,8.1,9.4,18.1,22.3,27.5,27.9,18.6,14.1,0.5,0.0
1974,-3.6,3.4,5.1,12.8,14.0,24.7,28.3,23.2,19.7,16.1,5.6,1.6
1975,-1.8,-3.5,1.6,5.4,14.7,19.8,27.8,23.6,20.4,11.6,3.4,0.7
1976,-0.8,3.4,4.2,12.5,19.7,20.3,27.4,25.7,22.6,12.7,5.3,1.4
1977,-5.1,5.1,5.8,15.8,17.9,24.4,26.5,23.4,18.6,13.5,2.4,-4.1
1978,-7.4,-3.7,5.3,10.8,15.3,22.5,25.0,24.9,20.2,14.8,-0.2,-5.7
1979,-11.1,-3.8,4.8,9.1,16.1,23.4,27.2,26.2,23.9,15.1,2.8,4.4
1980,-4.9,0.9,3.9,15.7,19.5,22.3,27.6,23.1,20.1,13.7,6.6,0.7
1981,3.4,2.7,9.7,13.7,16.3,19.9,26.9,28.3,22.4,11.7,7.6,-0.9
1982,-7.2,-1.6,3.4,9.2,14.9,21.0,25.3,27.0,18.8,12.0,2.0,-0.8
1983,2.0,4.9,6.2,10.9,16.1,21.7,26.5,29.5,18.4,13.9,4.4,-10.6
1984,0.2,5.3,5.2,11.6,17.0,21.4,28.3,28.6,16.4,10.1,4.2,-5.1
1985,-4.0,-2.3,5.4,14.2,20.4,22.4,29.8,23.7,14.4,11.6,-5.9,-2.2
1986,2.8,-1.8,10.7,11.3,17.6,25.4,24.9,27.2,14.4,14.2,2.3,1.6
1987,1.2,4.7,6.0,17.2,19.8,24.7,25.4,23.3,22.6,15.2,7.7,1.1
1988,-2.1,2.2,7.1,14.7,20.6,28.5,29.1,27.8,19.9,15.8,4.2,0.3
1989,-0.4,-6.9,2.5,11.6,16.8,22.6,28.9,24.9,20.8,12.7,5.6,-1.4
1990,1.1,1.8,7.6,12.8,16.1,22.4,27.0,27.1,25.0,13.0,6.6,-4.2
1991,-3.8,6.9,6.6,10.6,16.1,21.2,27.5,29.2,21.1,12.2,2.6,2.9
1992,3.7,7.0,11.2,13.7,20.1,23.5,22.3,24.9,19.9,14.1,3.1,-3.7
1993,-5.4,-3.2,7.3,11.7,19.6,19.7,19.9,22.7,18.6,13.2,1.8,1.6
1994,-1.2,-3.3,9.0,12.9,19.4,22.8,27.7,28.2,23.7,11.8,2.7,0.7
1995,0.0,3.8,5.2,9.6,15.8,21.4,25.6,26.9,20.4,11.1,5.2,-0.8
1996,-5.8,1.1,1.4,11.8,13.2,23.6,27.7,28.6,18.6,12.5,-0.7,-4.6
1997,-4.3,1.7,6.2,8.6,18.1,22.8,25.5,26.4,22.8,12.7,4.8,1.8
1998,-1.7,4.7,4.2,13.4,19.4,18.7,28.7,28.8,24.6,13.5,4.7,-0.9
1999,-0.3,4.0,8.8,11.1,16.1,20.8,26.6,27.4,18.8,14.6,10.4,3.8
2000,0.1,3.2,8.4,13.7,17.9,22.0,28.9,28.5,20.2,13.2,-0.2,-3.4
2001,1.2,-2.6,7.2,11.6,20.1,21.7,27.5,30.0,23.2,12.7,8.7,0.2
2002,-0.1,3.3,-0.8,10.1,15.8,22.6,29.4,24.2,20.8,9.2,6.9,2.5
2003,1.6,-0.4,4.9,13.4,16.8,21.9,30.6,30.0,20.4,16.1,1.2,1.2
2004,-3.3,1.1,9.7,14.4,15.6,20.5,27.1,24.7,19.6,12.8,7.1,2.9
2005,-2.0,5.3,7.8,13.0,16.3,20.7,28.7,26.6,21.0,13.9,5.9,-1.7
2006,4.3,1.3,5.1,14.2,19.2,24.0,31.0,27.6,20.3,11.0,4.8,2.0
2007,0.2,-0.6,10.7,11.4,18.3,23.5,31.8,27.5,20.9,13.6,5.7,-0.4
2008,-1.4,1.7,6.1,10.6,16.2,21.1,27.9,27.6,20.1,13.4,7.6,-4.6
2009,-0.5,1.7,4.3,10.8,18.1,21.1,26.3,25.4,25.2,7.5,8.2,-5.9
2010,-1.4,-0.6,8.9,12.2,14.3,20.9,26.1,25.8,19.4,16.2,2.4,-2.3
2011,-2.2,-2.9,3.4,9.1,14.0,20.2,27.7,28.2,23.8,14.1,4.8,2.2
