year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,8.6,13.7,15.9,20.3,26.2,29.9,30.9,30.6,26.2,21.4,15.4,16.6
1957,10.4,14.1,14.4,23.4,26.2,29.6,31.4,29.9,27.4,18.8,16.1,12.6
1958,7.1,7.3,11.9,20.4,25.4,28.7,31.1,30.2,27.5,21.0,18.0,9.0
1959,10.4,12.2,15.6,22.0,27.1,29.8,30.0,31.0,27.1,21.8,16.1,11.9
1960,10.3,10.4,8.6,23.4,25.6,29.2,29.9,30.1,26.9,22.0,17.2,9.1
1961,8.6,13.2,17.9,18.1,23.7,27.8,30.6,29.4,28.4,22.3,17.2,10.9
1962,9.4,13.3,13.2,20.2,28.8,27.9,29.9,29.8,26.0,23.1,14.1,8.7
1963,8.4,8.6,18.4,22.5,24.9,28.1,29.9,30.1,25.6,23.3,16.8,6.8
1964,10.7,9.5,16.4,21.0,26.4,29.9,29.3,28.4,26.7,19.6,19.0,12.2
1965,11.1,11.3,13.6,21.1,28.2,27.2,29.4,30.3,27.4,21.3,17.0,12.7
1966,7.0,9.8,16.0,19.8,24.4,28.3,31.3,29.1,26.4,21.4,16.5,10.4
1967,11.8,9.4,18.1,23.4,23.8,27.2,29.0,28.3,24.6,21.5,14.3,13.3
1968,8.1,8.5,17.8,21.4,24.4,29.1,30.3,31.7,27.6,22.2,16.0,9.6
1969,8.2,9.2,13.1,21.7,25.9,29.7,31.4,28.7,25.7,21.8,14.9,9.1
1970,6.9,11.8,15.1,22.2,26.7,29.3,30.8,29.7,29.3,22.4,15.9,13.0
1971,8.7,11.9,13.7,21.6,24.4,29.7,29.4,28.8,27.2,22.8,15.9,15.8
1972,12.9,10.3,16.1,21.3,23.3,27.3,30.0,29.6,27.4,20.4,15.0,13.1
1973,10.1,10.5,17.6,20.1,24.7,28.9,30.3,29.8,28.7,23.4,18.4,11.8
1974,15.4,12.7,18.8,22.3,25.3,27.2,29.9,28.5,25.6,21.6,16.5,11.3
1975,12.9,13.4,15.1,19.9,26.2,29.2,29.3,31.3,26.3,23.1,18.3,11.4
1976,9.4,17.1,19.2,23.7,24.2,27.6,30.5,29.1,26.3,18.9,12.9,9.6
1977,3.4,12.0,18.1,23.7,26.7,28.9,32.9,30.8,28.1,19.9,16.6,10.3
1978,6.1,6.3,14.5,21.9,24.2,29.4,30.5,30.7,28.2,21.8,17.9,12.9
1979,9.0,7.8,17.3,21.6,24.7,26.9,29.2,30.6,25.7,21.8,18.0,12.4
1980,9.6,8.9,13.8,21.9,25.9,28.9,32.0,32.2,28.9,20.3,15.2,11.5
1981,7.4,12.4,14.9,23.9,24.6,31.1,30.9,28.4,26.7,20.9,16.3,8.7
1982,7.2,12.7,16.9,19.7,27.5,27.9,30.2,29.1,25.9,20.9,17.1,13.9
1983,8.3,10.4,16.0,18.3,24.9,28.4,32.1,32.2,27.4,21.7,16.7,10.0
1984,8.3,14.0,14.9,19.0,25.2,30.0,28.9,29.7,25.9,24.6,15.4,16.3
1985,6.8,10.9,18.4,23.9,26.1,29.7,29.7,28.8,27.3,23.4,20.2,10.4
1986,10.1,12.7,17.1,23.4,26.0,30.8,33.1,28.7,27.1,22.7,16.2,11.3
1987,8.8,10.2,15.7,19.2,26.8,29.7,32.2,31.2,27.2,19.9,18.2,12.2
1988,6.7,11.5,16.7,21.1,25.3,29.6,30.9,31.3,25.7,18.9,17.3,11.6
1989,12.9,12.1,16.3,20.4,24.1,29.5,29.9,28.8,26.3,22.3,16.6,6.3
1990,14.4,16.2,18.2,21.7,25.2,29.7,31.5,30.2,27.6,23.3,19.1,14.3
1991,10.4,13.8,17.4,22.2,27.1,29.2,31.4,29.2,27.3,22.7,15.7,14.1
1992,11.3,13.9,16.2,21.1,22.9,26.7,31.7,27.9,26.6,20.7,15.9,10.6
1993,11.6,10.4,14.1,20.1,26.0,30.0,33.4,30.4,28.2,21.6,16.4,10.1
1994,8.3,12.6,17.5,23.8,24.1,29.8,30.4,28.7,25.7,21.0,18.9,13.7
1995,10.6,9.9,18.1,22.7,25.6,27.6,31.4,30.8,25.8,22.8,14.0,9.6
1996,9.1,11.5,13.5,21.0,26.3,29.4,30.3,28.7,26.1,21.8,13.5,12.8
1997,10.4,13.8,19.5,19.4,24.3,26.9,31.2,30.0,27.0,21.8,14.1,10.7
