year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,12.1,17.1,19.1,22.8,28.7,32.3,33.2,33.1,28.1,23.0,18.1,19.2
1957,13.9,18.0,17.1,24.8,27.8,30.9,32.6,32.1,29.3,20.8,18.6,14.6
1958,9.4,10.8,14.8,23.0,27.8,31.1,32.3,32.3,29.7,22.8,20.9,12.1
1959,13.1,14.8,17.4,24.3,29.0,31.4,31.6,32.5,28.1,23.4,18.3,14.0
1960,12.7,13.2,11.7,25.1,28.1,31.2,32.0,31.9,29.0,24.8,19.4,11.9
1961,11.3,15.9,20.7,20.7,25.8,29.8,32.2,30.6,30.0,24.6,20.4,14.2
1962,12.0,17.5,16.0,22.4,31.7,30.1,32.7,31.9,28.6,25.2,16.5,11.9
1963,10.9,11.7,21.2,24.7,27.6,29.9,31.6,32.6,27.7,25.2,19.0,9.7
1964,12.2,12.0,18.5,23.3,28.6,32.0,30.1,30.3,28.6,21.6,21.2,14.7
1965,14.3,14.3,16.7,23.7,30.7,28.9,31.4,31.9,28.7,23.2,19.3,15.0
1966,9.8,13.2,17.8,23.1,26.2,29.5,32.6,30.9,28.4,23.8,18.9,13.3
1967,14.3,12.3,21.2,25.9,26.7,28.9,30.8,30.2,26.4,23.6,17.5,16.4
1968,10.2,11.7,19.9,24.2,26.9,30.6,31.9,33.3,29.2,24.2,17.7,12.3
1969,11.4,12.2,16.0,24.0,27.4,31.8,33.6,29.7,27.1,24.0,17.4,12.4
1970,9.3,14.8,18.6,24.8,28.8,31.3,33.2,31.2,30.7,24.3,17.9,16.1
1971,12.3,14.6,15.9,23.9,26.7,31.9,31.0,30.4,29.3,24.8,18.3,18.1
1972,15.8,12.9,19.2,23.7,25.4,29.5,31.7,31.3,30.1,23.5,17.5,15.7
1973,12.6,13.4,20.1,22.1,27.2,30.2,32.2,31.2,30.4,25.6,21.2,14.2
1974,18.9,16.1,22.0,24.3,28.3,29.9,31.5,30.4,27.6,23.9,18.8,13.5
1975,15.4,16.4,18.1,22.7,28.7,30.8,30.6,32.6,28.2,25.1,19.9,14.1
1976,12.1,19.8,21.7,25.5,26.0,29.1,31.9,30.7,27.9,21.2,15.2,12.1
1977,6.5,14.9,20.4,25.9,28.8,32.3,34.7,31.7,29.9,22.3,19.4,13.2
1978,8.6,9.8,17.6,24.9,26.9,31.5,32.8,32.2,30.0,24.3,20.8,15.4
1979,11.6,11.9,19.8,24.2,26.9,28.9,31.2,32.5,27.2,24.2,20.1,14.3
1980,12.2,12.2,16.4,23.9,27.9,31.1,34.3,34.3,31.2,22.4,17.3,13.8
1981,11.0,15.1,18.1,26.4,27.6,33.6,33.0,29.7,29.1,23.3,18.9,11.4
1982,10.7,15.9,20.1,21.9,29.4,30.6,31.9,30.9,27.8,23.0,19.2,16.4
1983,10.1,13.3,18.2,20.9,27.5,30.4,34.1,34.1,28.8,23.9,18.6,12.6
