year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1950,-11.3,-7.1,-4.1,-0.1,3.3,7.7,13.1,10.9,7.8,3.5,-3.0,-4.7
1951,-9.3,-6.8,-5.3,0.9,5.6,8.4,14.1,12.8,7.2,1.8,-5.3,-9.9
1952,-10.2,-9.5,-5.9,1.3,5.8,9.6,13.3,13.7,8.8,2.2,-6.9,-7.7
1953,-4.8,-7.2,-3.6,-0.8,2.6,9.1,15.1,12.3,8.1,2.2,-2.3,-9.4
1954,-6.8,-4.7,-4.4,1.8,6.3,9.2,15.2,11.8,8.7,2.2,-2.8,-9.2
1955,-12.8,-13.1,-5.7,-1.4,4.3,8.9,13.2,14.3,8.1,2.2,-5.4,-4.8
1956,-4.7,-10.3,-4.6,0.6,6.3,10.5,13.4,11.1,8.1,1.9,-7.9,-9.7
1957,-9.6,-4.5,-2.2,0.6,4.8,9.9,13.7,13.6,6.7,2.9,-5.2,-6.7
1958,-8.8,-3.2,-3.9,-0.7,6.6,10.4,12.4,14.2,8.7,2.1,-4.6,-5.8
1959,-7.4,-6.1,-4.3,0.7,4.5,11.3,14.2,12.9,7.8,1.8,-5.4,-7.8
1960,-10.6,-8.9,-2.7,0.6,4.7,10.4,14.3,11.8,9.8,2.6,-2.6,-8.5
1961,-10.6,-5.0,-3.1,0.1,5.0,11.7,14.7,14.3,6.3,1.5,-5.1,-9.2
1962,-11.7,-5.1,-5.9,1.7,4.6,9.2,12.7,11.8,8.2,3.2,-2.4,-8.8
1963,-13.1,-3.7,-4.7,-0.8,6.5,8.8,13.9,14.2,10.0,5.2,-2.7,-9.6
1964,-11.1,-10.7,-7.1,0.0,4.6,9.0,14.7,12.3,6.7,2.1,-5.8,-6.4
1965,-5.9,-7.4,-5.6,1.2,3.9,8.4,13.7,12.1,5.4,2.3,-0.7,-7.1
1966,-9.7,-9.2,-4.1,-0.6,6.1,9.7,14.6,12.8,9.0,1.3,-2.1,-8.6
1967,-9.1,-6.7,-1.8,-1.3,4.2,8.7,14.6,13.6,9.0,2.2,-2.6,-11.3
1968,-11.9,-4.1,-2.6,-1.2,4.3,9.9,13.9,11.1,6.4,1.9,-3.8,-10.2
1969,-5.9,-7.2,-6.2,0.6,7.0,9.0,14.0,14.6,9.6,0.3,-4.7,-6.5
1970,-7.3,-4.3,-4.1,-2.6,4.9,9.8,14.1,14.3,5.6,-0.3,-2.4,-8.3
1971,-7.8,-6.7,-4.7,-0.1,4.3,9.7,14.0,14.3,5.7,0.9,-4.8,-9.6
1972,-8.1,-6.0,-1.6,0.3,4.8,11.2,13.7,12.4,7.8,4.2,-3.6,-11.4
1973,-13.8,-7.9,-3.6,-0.8,5.5,9.4,13.3,12.9,6.4,2.0,-3.3,-7.0
1974,-11.1,-10.1,-1.3,-0.8,5.9,10.9,14.1,11.2,7.2,3.3,-3.1,-8.7
1975,-10.6,-7.1,-3.6,-2.3,2.9,8.0,14.3,11.1,7.4,0.9,-5.6,-7.6
1976,-10.0,-5.7,-6.3,-0.1,6.1,8.6,14.5,11.2,8.8,0.4,-4.6,-10.3
1977,-10.4,-7.2,-6.1,0.9,4.2,11.9,14.2,13.6,8.8,2.6,-3.2,-4.7
1978,-5.6,-4.9,-0.2,1.4,3.9,9.4,13.2,11.6,7.3,3.0,-3.6,-11.6
1979,-12.9,-9.3,-3.2,0.2,5.3,9.1,13.3,12.3,9.0,3.2,-6.8,-8.2
