year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,-0.2,6.1,5.8,10.1,17.1,18.6,20.9,19.8,14.8,11.6,3.8,5.8
1957,3.1,7.8,5.6,12.0,16.2,20.4,20.9,19.7,17.7,9.8,7.2,3.1
1958,-1.3,-1.8,4.4,11.2,15.7,19.7,21.2,20.1,18.7,10.3,6.2,-0.2
1959,-1.1,3.8,4.6,10.4,16.9,19.2,20.6,20.8,18.2,13.6,3.0,2.4
1960,1.6,0.3,1.7,11.1,13.4,18.9,20.9,20.8,17.9,12.0,4.7,-0.2
1961,-2.2,4.5,8.6,8.5,13.8,17.8,19.7,19.3,17.3,8.7,6.2,2.7
1962,-1.0,6.3,4.3,9.8,16.4,19.1,21.2,20.5,17.4,12.2,4.5,0.4
1963,-2.8,-1.9,7.4,13.2,15.8,19.6,20.7,20.4,16.8,10.4,5.6,-3.4
1964,-0.4,0.0,5.4,13.0,15.8,19.6,20.9,20.6,17.1,8.3,6.9,3.1
1965,1.7,1.3,4.0,13.0,16.1,18.8,20.8,20.0,18.6,9.6,8.3,1.9
1966,-0.8,2.1,5.5,11.2,15.3,17.5,21.4,19.6,16.9,8.3,6.4,2.2
1967,1.3,0.2,7.8,13.7,14.3,19.3,19.5,18.8,14.9,7.9,3.2,4.2
1968,0.1,-1.8,4.1,11.9,14.7,18.9,20.2,20.3,15.0,10.5,4.5,0.2
1969,1.7,2.1,2.4,11.6,14.8,18.8,21.9,19.1,16.1,11.4,3.0,1.0
1970,-1.8,-0.3,5.3,12.8,14.9,18.9,19.9,21.0,19.2,10.6,3.2,3.7
1971,1.6,1.3,3.8,9.0,12.7,19.4,20.6,19.9,18.7,13.3,4.1,7.6
1972,3.1,2.4,6.3,10.9,14.6,18.3,19.6,20.1,19.3,11.2,4.8,2.4
1973,0.3,0.8,9.6,10.1,13.9,19.7,21.4,19.1,19.1,13.0,8.3,1.3
1974,6.0,2.1,9.5,9.6,16.9,17.3,20.4,19.8,15.9,8.3,5.2,2.4
1975,3.4,4.1,5.7,10.0,16.8,19.2,20.9,20.8,15.4,11.2,6.1,1.6
1976,-1.3,5.1,8.9,10.0,12.6,17.8,19.9,18.6,16.4,7.2,0.9,-0.8
1977,-4.7,0.6,7.8,11.3,16.0,19.8,21.6,21.0,19.4,9.1,7.6,1.7
1978,-2.7,-2.8,4.1,10.8,15.6,19.8,21.3,20.6,18.8,8.1,8.2,1.1
1979,-2.2,1.1,6.7,12.2,14.9,18.4,21.7,20.3,17.1,9.8,3.3,0.9
1980,3.2,0.1,5.3,9.2,15.8,19.4,22.4,21.1,19.3,8.3,4.7,0.5
1981,-2.2,2.1,4.6,13.8,13.8,21.1,21.8,20.5,15.0,10.7,5.9,0.7
1982,0.3,2.1,8.8,10.1,15.9,18.9,21.2,21.1,16.0,10.6,6.6,6.1
1983,0.6,3.1,5.2,8.3,14.6,18.6,21.2,21.6,16.0,11.1,5.7,-0.5
1984,-2.2,2.5,5.9,10.5,14.2,18.6,20.1,20.1,16.0,14.9,4.8,7.7
1985,-3.2,1.3,9.2,11.4,15.4,19.4,20.6,20.7,16.6,14.3,10.7,-1.2
1986,-0.8,5.0,5.3,10.1,16.4,20.6,22.0,19.7,19.2,11.8,9.2,2.9
1987,0.3,4.6,6.0,8.2,17.6,19.6,20.9,21.8,16.3,5.8,5.8,4.1
1988,-1.2,1.2,5.3,10.4,12.8,17.7,21.1,21.3,18.8,9.1,7.3,1.7
1989,4.4,2.9,7.8,9.4,15.1,19.6,21.1,20.1,17.2,9.7,6.2,-2.8
1990,4.2,6.9,8.2,9.8,15.1,19.8,20.7,20.0,17.8,8.9,5.9,3.8
1991,2.4,4.1,7.6,13.6,18.6,20.3,21.6,20.3,17.2,11.1,3.7,4.8
1992,1.3,4.7,6.6,10.2,13.9,18.7,21.6,18.9,17.6,9.8,5.2,4.1
1993,3.8,1.8,5.4,8.6,14.7,20.0,22.2,21.6,16.9,10.6,4.3,2.0
1994,-0.1,3.4,6.1,11.7,14.4,20.7,20.7,19.6,16.1,12.7,8.7,4.7
1995,2.3,2.7,8.6,10.9,16.7,18.1,21.4,22.2,16.1,10.3,3.3,2.1
1996,0.4,2.8,3.9,8.8,17.3,19.6,21.1,20.1,16.6,11.0,6.3,3.9
