year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,-0.6,5.8,5.3,9.1,15.7,17.9,19.8,19.8,15.4,12.8,3.8,5.5
1957,3.9,7.4,5.9,11.3,15.7,19.5,20.0,19.1,18.3,9.8,7.2,2.0
1958,-1.0,-2.2,5.3,10.6,15.0,19.1,20.6,19.9,17.2,9.7,6.9,0.3
1959,0.1,4.9,4.9,10.6,16.1,18.7,20.2,20.2,17.9,14.3,4.8,2.2
1960,2.2,1.2,0.9,10.7,12.9,18.2,20.6,20.2,18.1,12.3,5.4,-1.8
1961,-1.3,4.5,7.6,7.5,13.3,17.4,19.6,19.4,17.4,8.4,7.6,2.4
1962,1.3,5.2,4.6,8.5,16.1,18.7,20.3,19.4,16.8,11.1,4.3,0.0
1963,-1.1,-0.9,7.1,11.2,14.7,18.6,19.3,19.8,16.3,10.2,4.6,-2.3
1964,0.4,0.4,5.7,11.0,14.6,19.2,19.8,19.6,16.9,8.9,6.9,3.9
1965,1.1,2.2,5.6,11.7,15.0,17.8,19.8,19.7,18.1,10.2,6.8,1.3
1966,-0.2,2.1,4.6,9.9,15.0,16.6,20.4,19.4,16.7,10.7,5.2,1.6
1967,2.1,1.3,7.0,12.0,13.4,17.9,18.8,18.8,13.9,8.4,3.4,4.3
1968,-0.2,-1.8,3.7,10.9,13.7,18.1,20.0,20.2,16.1,11.2,4.2,-0.5
1969,0.5,1.3,2.5,10.4,14.2,19.0,21.0,19.1,16.7,12.3,3.2,0.0
1970,-2.3,0.2,6.1,11.9,14.3,17.9,19.7,20.8,18.7,13.0,2.9,2.9
1971,1.8,1.3,3.3,8.4,12.7,18.6,20.0,20.0,18.3,14.1,4.9,7.7
1972,5.0,2.3,5.9,10.1,13.9,16.1,19.2,19.8,17.4,11.1,6.2,5.5
1973,1.5,0.6,9.7,9.4,13.1,19.1,20.7,19.6,19.1,11.7,7.1,1.8
1974,9.3,2.3,8.2,9.5,15.4,16.8,19.4,19.8,17.1,7.6,4.4,2.7
1975,3.8,4.7,5.6,9.6,16.6,18.5,19.9,20.2,16.9,12.3,6.2,1.5
1976,-1.4,3.7,8.3,9.1,13.2,17.4,19.5,18.9,16.3,8.3,2.0,0.2
1977,-4.1,-0.9,8.2,10.6,14.7,18.5,20.5,20.4,18.8,9.1,8.1,1.4
1978,-2.0,-1.6,4.4,9.9,14.7,19.1,20.6,20.2,18.2,9.6,8.6,2.2
1979,-1.2,0.9,6.3,11.0,14.9,17.5,20.4,19.6,18.3,9.8,6.4,1.8
1980,3.1,-0.1,5.7,9.7,15.0,18.6,21.3,20.4,19.0,9.9,4.7,0.4
1981,-2.7,2.2,3.9,11.7,12.7,20.3,21.2,19.7,15.3,10.1,5.1,0.8
1982,-0.1,4.4,8.2,9.8,14.8,18.9,20.6,19.9,16.2,11.3,7.7,6.2
1983,0.2,2.6,5.8,7.7,14.1,17.6,20.7,20.7,16.1,11.9,4.8,0.8
1984,0.1,2.6,5.3,9.7,13.8,18.1,19.7,19.9,15.5,14.1,3.8,6.0
1985,-2.1,2.6,7.4,10.2,14.9,18.9,20.1,20.1,16.4,15.4,12.1,-0.1
1986,0.2,4.8,5.8,8.8,14.8,19.9,21.6,20.1,18.8,12.5,11.1,4.0
1987,1.2,3.0,6.6,7.9,16.1,19.2,20.3,21.4,17.3,6.0,6.6,4.2
1988,-0.5,0.9,5.7,10.1,12.6,17.1,20.2,20.8,18.3,8.7,7.2,1.1
1989,4.1,4.1,8.2,9.4,13.5,19.3,20.8,20.2,17.7,11.1,6.1,-1.4
1990,4.1,6.7,8.1,9.1,14.6,18.7,20.7,20.5,17.1,11.8,5.8,4.8
1991,3.8,4.4,7.7,13.2,17.9,19.1,21.5,20.6,17.0,11.0,4.2,4.2
1992,2.0,4.9,5.7,8.9,12.9,18.4,21.0,19.8,18.0,10.0,7.0,3.3
1993,5.1,2.1,5.2,7.4,14.1,19.1,21.6,20.5,17.7,11.3,5.4,1.4
1994,-0.3,4.4,6.8,10.9,13.6,19.8,20.4,19.6,16.6,12.1,8.7,5.0
1995,1.9,2.6,8.4,10.2,15.7,18.2,21.0,21.6,17.2,12.3,3.6,1.2
1996,0.3,2.5,4.2,8.4,15.8,18.5,21.0,19.9,16.9,10.6,5.0,2.8
1997,3.1,5.2,9.9,8.3,12.6,17.9,20.9,19.2,17.2,11.6,4.7,2.8
1998,4.0,4.3,5.8,10.4,16.8,20.2,22.1,20.2,18.8,12.3,8.9,5.9
1999,2.9,4.2,4.2,12.4,13.8,19.0,21.3,21.2,16.0,11.7,6.9,1.8
2000,1.8,3.0,7.8,8.4,16.1,18.6,20.4,20.1,17.3,9.7,5.4,-1.1
2001,-0.6,5.3,5.9,10.7,14.2,18.9,20.7,20.6,16.2,8.7,7.7,4.9
2002,2.3,1.8,6.1,13.3,14.1,19.1,21.1,20.2,19.8,15.3,4.9,1.5
2003,-0.8,3.2,9.3,10.4,16.3,18.8,20.8,21.1,16.8,11.4,8.1,-0.2
2004,0.3,2.5,7.4,8.7,16.4,20.1,20.9,19.8,18.3,14.4,8.4,1.6
2005,3.4,4.6,5.6,8.7,13.2,19.6,22.0,21.8,18.7,12.7,6.7,0.6
2006,4.3,2.2,6.1,11.8,14.4,18.2,20.7,21.7,16.8,9.8,5.3,4.2
2007,3.8,1.1,7.7,8.3,13.6,18.8,20.3,22.1,18.3,13.8,4.4,5.2
2008,1.2,2.8,5.3,10.2,14.3,19.4,20.3,20.7,17.9,10.3,3.8,4.8
2009,1.6,1.1,7.0,9.7,16.6,20.3,19.8,20.4,18.6,12.3,6.7,2.4
2010,-0.7,-0.1,4.7,9.9,16.9,21.1,21.8,22.6,17.6,10.1,5.2,-2.1
2011,-0.7,3.9,7.6,11.1,14.1,20.0,21.8,21.1,16.9,9.3,6.3,4.3
2012,3.1,5.2,11.6,11.4,16.5,17.9,21.7,20.3,17.2,11.8,4.1,5.2
2013,5.3,3.1,3.3,10.3,13.9,20.1,21.1,20.7,18.0,12.0,5.3,4.8
2014,-2.1,3.4,4.7,10.3,15.0,19.8,20.2,20.0,19.1,11.3,2.6,4.6
2015,1.2,-0.1,8.6,13.6,15.5,20.1,21.6,20.8,18.2,12.3,9.9,9.3
2016,1.0,3.4,9.2,10.8,14.8,19.9,21.8,21.8,18.9,12.4,6.4,5.3
2017,5.7,6.2,7.2,12.6,15.2,19.6,21.4,21.1,17.3,13.1,6.6,4.2
2018,-0.7,9.4,5.6,8.6,17.1,20.3,21.4,20.9,20.9,14.0,6.0,4.9
2019,3.2,7.4,6.7,10.9,17.5,19.7,21.2,21.2,19.0,14.8,4.8,5.4
2020,5.1,5.3,11.3,10.1,14.2,19.2,21.7,21.4,18.4,14.3,9.3,1.2
2021,3.1,3.8,8.7,9.2,13.7,19.4,21.1,21.6,17.3,13.6,3.9,7.3
2022,1.3,4.4,7.6,9.6,16.3,20.1,21.9,21.1,17.2,8.9,8.0,3.7
2023,4.4,8.0,8.2,10.8,14.9,18.3,21.7,21.6,17.5,11.4,,
