year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,-1.7,1.1,1.4,7.1,10.8,13.9,19.3,16.9,14.8,8.7,2.7,-2.1
1955,-3.3,-3.8,1.0,3.4,8.9,13.4,17.0,18.2,13.3,9.0,1.7,0.0
1956,0.4,-3.3,0.8,4.9,10.2,15.9,17.9,16.1,14.8,7.3,-1.1,-3.0
1957,0.7,3.7,3.3,5.1,8.4,15.6,19.0,18.0,13.1,8.7,0.7,-0.7
1958,-2.3,1.6,1.3,4.8,11.8,15.8,18.2,18.9,15.0,9.6,1.7,-1.2
1959,-1.9,-1.2,1.3,7.2,9.3,16.6,19.8,18.0,13.4,7.9,2.1,-0.2
1960,-4.1,-2.2,3.3,5.7,9.3,16.1,18.8,18.2,15.1,7.9,2.3,-2.8
1961,-1.8,0.0,1.9,5.6,9.2,16.2,19.1,18.1,12.8,6.8,1.4,-2.4
1962,-2.9,0.8,-0.3,7.3,8.4,13.4,18.0,18.0,15.4,8.5,3.8,-0.4
1963,-4.2,1.7,1.2,4.2,10.9,12.8,19.3,18.2,15.4,10.1,3.2,-3.2
1964,-5.1,-4.5,-0.4,4.3,8.9,13.6,19.4,17.7,13.7,9.4,0.3,-1.2
1965,-0.4,-1.4,0.8,5.1,8.0,11.7,18.3,17.4,12.4,8.0,4.4,-0.1
1966,-3.6,-2.9,2.0,5.8,10.9,14.4,18.9,18.4,14.8,7.3,3.0,-1.9
1967,-3.5,-1.0,3.0,3.1,8.7,13.4,19.3,18.0,14.7,8.0,3.6,-3.9
1968,-3.1,2.7,2.7,4.7,9.2,14.4,18.0,15.9,12.9,7.7,2.2,-4.3
1969,1.0,-0.7,-0.2,5.2,10.4,13.6,19.2,19.7,15.2,6.5,2.7,-0.3
1970,-2.7,1.1,1.4,2.4,9.8,14.6,19.4,18.9,12.8,5.7,1.9,-1.7
1971,-3.3,-1.3,1.2,4.2,7.7,13.9,19.3,18.1,13.5,6.3,1.3,-2.5
1972,-3.1,-0.7,4.6,5.2,9.1,15.1,19.1,17.4,13.8,9.4,0.6,-2.8
1973,-3.3,0.6,0.9,3.9,10.2,14.4,18.0,17.3,12.3,6.9,1.7,-2.0
1974,-2.0,-2.6,3.4,4.4,10.1,16.3,18.3,16.5,14.4,9.5,2.1,-3.4
1975,-3.1,-1.6,1.1,2.4,7.7,13.1,18.6,16.8,14.4,6.7,0.6,-1.5
1976,-2.6,1.7,0.9,4.4,10.6,13.8,18.5,16.4,13.9,7.0,1.7,-3.1
1977,-2.1,-0.7,-0.3,5.7,8.0,15.4,19.2,18.8,15.1,9.7,2.9,1.1
1978,0.5,0.9,4.8,5.3,8.8,15.0,18.4,17.0,14.0,10.0,3.6,-3.0
1979,-2.7,-1.6,1.9,4.8,9.8,14.3,17.6,15.9,15.2,8.6,0.3,-1.2
1980,1.3,2.2,2.0,5.1,8.1,13.9,19.1,17.6,13.9,7.4,1.8,0.7
1981,0.7,0.3,2.5,7.4,10.4,17.1,19.7,18.5,14.9,7.6,3.1,-0.3
1982,-1.5,1.0,2.9,5.6,9.5,12.9,17.9,18.8,14.9,5.8,2.9,-1.1
1983,-1.0,1.0,3.2,3.3,8.7,13.2,18.3,17.9,16.4,9.5,2.7,0.6
1984,-1.3,-1.9,1.9,4.6,12.1,14.9,18.8,17.9,15.4,6.7,1.7,-0.2
1985,-1.3,-1.3,2.6,7.0,10.7,15.4,19.1,17.8,11.9,8.6,2.1,-1.3
1986,0.4,1.8,4.7,6.6,10.2,16.0,17.8,19.1,12.4,7.1,3.0,-0.7
1987,-2.7,0.2,1.2,7.2,10.4,15.4,16.7,17.5,13.5,10.3,2.2,-2.6
1988,-2.0,0.8,1.5,5.8,9.6,15.8,19.3,18.2,12.8,10.7,2.4,-2.2
1989,-2.9,0.2,4.3,8.4,10.7,14.9,19.3,17.4,14.2,8.0,2.2,-2.5
1990,-2.5,-1.4,3.6,7.4,9.7,16.3,19.0,16.9,15.6,8.1,2.4,-4.1
1991,-1.7,1.6,0.9,4.3,8.3,13.0,18.2,18.3,14.7,9.3,2.2,-0.2
1992,-2.1,2.2,3.6,7.6,11.6,14.2,17.7,17.9,14.6,9.3,0.0,-2.3
1993,1.3,1.3,3.4,6.1,10.9,14.1,17.5,17.8,13.3,8.4,1.0,-2.1
1994,-1.9,-0.9,3.9,6.3,9.9,17.1,18.9,19.7,15.2,7.3,0.4,-0.1
1995,0.0,3.2,3.5,4.7,8.5,13.1,18.1,19.7,15.8,7.9,4.5,-0.4
1996,-1.2,2.9,2.9,6.4,11.6,16.3,20.2,19.0,13.9,7.9,3.0,-0.6
1997,-0.4,-0.4,3.7,5.8,12.6,14.3,17.8,18.8,16.7,7.4,2.9,-2.2
1998,-0.4,-0.3,2.1,3.6,8.5,12.8,19.3,19.2,15.4,7.7,2.4,-1.4
1999,-0.6,0.4,2.9,3.9,9.7,14.7,18.9,18.1,14.7,8.4,3.6,-2.2
2000,-0.1,1.4,2.8,7.5,12.3,16.9,19.2,18.9,15.3,8.8,-0.4,-0.8
2001,-1.8,-0.3,3.3,6.0,12.2,15.9,18.9,18.4,15.5,9.7,4.3,-2.6
2002,-1.7,-0.9,1.0,7.8,9.8,16.2,20.0,18.2,15.3,7.9,3.1,-1.5
2003,1.4,1.2,2.9,4.8,11.1,15.4,20.3,19.3,15.5,11.3,2.4,-1.3
2004,-0.7,-1.2,6.3,6.7,11.1,15.0,18.3,17.6,14.0,8.3,2.3,-0.5
2005,1.6,2.8,2.9,5.4,11.0,14.5,19.4,17.9,14.7,9.2,3.2,-1.5
2006,-1.5,0.1,1.9,6.3,11.7,17.3,20.4,18.3,13.2,8.0,3.3,-2.0
2007,-3.1,0.8,4.1,6.8,11.4,15.8,20.0,19.7,15.4,8.4,4.7,-2.0
2008,-2.2,0.1,2.5,5.4,8.8,15.7,19.5,18.9,15.0,8.3,4.0,-0.7
2009,0.1,0.4,3.1,5.3,13.0,14.7,20.2,17.9,15.3,7.1,3.2,-2.7
2010,-0.8,0.6,2.0,5.1,8.3,15.1,20.2,18.8,15.4,9.6,1.2,1.4
2011,-2.4,-2.3,3.5,6.6,8.7,14.7,19.3,20.1,15.7,8.7,2.4,-2.1
2012,-0.4,-0.1,2.3,7.1,11.4,16.4,19.4,19.6,15.4,8.9,3.7,-1.1
2013,-3.6,-1.8,4.3,6.7,10.9,16.9,20.2,18.6,15.1,6.4,3.6,-1.7
2014,-0.2,2.1,4.1,6.6,10.6,16.1,19.8,17.6,16.2,10.2,2.9,0.8
2015,0.7,3.2,5.6,6.2,9.2,17.1,18.6,19.4,16.4,11.1,1.6,-2.2
2016,-1.4,1.4,4.2,6.6,9.8,17.8,19.9,18.0,14.3,10.7,4.3,0.4
2017,0.1,3.0,5.1,6.7,10.1,17.0,20.0,18.4,14.4,9.3,6.1,0.1
2018,0.7,0.6,3.4,8.3,11.1,16.5,20.2,19.2,16.2,9.3,1.7,-0.7
2019,-0.7,-1.4,3.6,7.3,7.9,14.8,19.4,19.6,15.5,6.6,3.4,-0.2
2020,-0.7,0.0,3.8,6.7,11.9,15.6,19.9,20.4,15.2,9.3,3.8,-2.4
2021,-1.4,0.2,1.8,7.5,10.7,17.9,20.4,19.0,16.0,7.4,4.8,0.9
2022,-1.0,-1.4,2.7,7.0,11.1,17.2,20.3,19.1,16.7,8.9,0.1,-0.4
2023,-1.6,-1.7,1.9,5.6,10.4,13.2,20.9,19.5,14.9,9.6,,
