year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1951,-6.3,-6.4,-2.2,3.3,10.1,14.8,16.8,15.1,10.2,6.0,-3.8,-6.6
1952,-4.9,-3.6,-1.8,4.1,9.6,17.6,17.9,15.1,10.3,1.4,-0.1,-2.6
1953,-3.9,-4.3,-0.2,2.8,11.3,16.7,17.1,15.3,10.5,5.3,-0.6,-5.0
1954,-6.1,-1.8,-3.0,6.6,6.9,16.4,16.9,16.6,12.6,6.9,-0.2,-4.2
1955,-7.5,-5.8,-1.4,7.1,10.4,12.8,19.7,17.2,11.9,5.8,-2.6,-7.3
1956,-7.9,-4.2,-1.9,2.8,10.2,15.4,17.0,15.9,9.6,6.8,-0.8,-1.2
1957,-10.0,-2.7,-1.5,5.8,10.0,16.0,17.3,15.4,11.3,3.9,-0.6,-2.9
1958,-6.7,-10.2,-2.0,4.4,8.7,12.9,17.5,15.6,12.1,5.1,0.6,-10.4
1959,-10.2,-6.0,-2.2,4.8,12.5,15.1,16.5,18.6,12.9,5.6,-3.2,-2.2
1960,-5.0,-6.3,-9.1,5.8,8.8,14.0,15.7,16.8,13.8,5.3,0.2,-8.7
1961,-9.8,-4.3,1.1,2.2,7.0,13.5,16.9,15.8,13.7,6.2,-0.1,-6.1
1962,-9.6,-6.1,-2.1,3.2,13.4,15.1,16.2,15.0,10.2,7.1,-0.3,-9.1
1963,-13.0,-11.9,0.1,4.8,8.3,14.1,16.1,14.0,10.0,7.0,1.1,-12.0
1964,-6.6,-7.4,-1.9,5.8,11.4,15.7,17.2,14.4,11.2,2.0,0.0,-5.3
1965,-8.0,-7.6,-4.2,4.8,12.7,14.7,15.7,14.8,13.3,4.9,0.3,-1.7
1966,-10.2,-6.6,-0.8,3.6,6.9,14.1,17.8,14.6,10.6,3.2,0.6,-4.4
1967,-5.5,-9.6,-0.4,5.3,8.0,15.8,15.4,13.4,9.7,5.4,-1.4,-3.8
1968,-9.8,-9.4,-1.0,4.9,8.6,15.3,17.2,17.1,11.9,5.3,1.3,-5.6
1969,-8.8,-5.0,-4.6,4.8,9.8,14.0,18.2,15.1,11.6,5.2,-1.5,-5.9
1970,-12.6,-7.7,-2.4,5.2,11.2,14.9,16.8,15.9,13.8,6.7,0.2,-4.2
1971,-10.3,-6.5,-2.9,2.3,7.4,16.9,15.8,14.3,14.3,9.6,0.1,-1.2
1972,-8.7,-7.7,-2.3,3.9,10.5,12.6,17.0,16.1,13.8,4.9,0.6,-4.8
1973,-5.6,-5.7,3.4,5.1,8.5,16.3,17.8,16.8,13.7,7.9,1.8,-5.4
1974,-5.8,-6.1,0.4,5.2,9.9,13.6,17.2,16.0,9.9,4.2,1.1,-3.2
1975,-4.8,-4.7,-2.7,2.3,11.8,15.9,16.2,18.1,10.5,6.0,2.6,-3.6
1976,-9.6,-2.9,1.8,4.4,7.7,15.2,16.5,13.9,9.6,2.5,-4.7,-9.9
1977,-17.4,-7.8,1.5,6.4,12.9,14.2,18.5,16.4,13.9,4.4,2.1,-7.3
1978,-12.9,-15.3,-4.3,4.4,9.5,15.2,17.3,16.3,13.5,4.1,1.3,-4.7
1979,-13.0,-13.6,-0.1,3.7,8.5,14.9,16.6,16.5,11.2,5.8,0.1,-3.6
1980,-6.5,-10.1,-3.1,3.3,10.2,13.6,18.7,18.4,12.9,3.7,-0.9,-4.8
1981,-9.9,-5.9,-1.8,6.7,8.4,16.4,17.9,16.1,11.6,4.4,0.3,-6.8
1982,-13.1,-8.5,-1.4,1.6,12.6,12.9,17.9,14.7,11.6,5.8,1.6,0.3
1983,-4.9,-4.2,0.0,3.2,8.3,15.1,18.7,18.4,11.6,6.9,1.7,-10.3
1984,-10.7,-2.8,-4.4,4.2,8.4,16.9,15.6,16.4,11.2,9.5,-0.7,-1.6
1985,-10.8,-9.1,0.9,7.0,11.0,14.2,16.7,15.8,12.3,8.1,3.6,-9.9
1986,-7.2,-5.1,-0.3,5.1,11.4,15.9,19.0,14.1,14.0,7.2,-0.3,-3.4
1987,-6.6,-3.9,0.1,4.1,12.1,16.5,18.6,16.9,12.3,1.8,2.0,-2.0
1988,-9.3,-7.9,-1.2,3.4,9.3,13.8,17.6,18.1,11.8,2.2,0.7,-6.1
1989,-3.2,-7.3,-1.2,3.8,8.4,15.3,18.1,16.2,11.3,5.4,-0.3,-12.6
1990,-2.0,-2.4,1.7,4.1,9.4,15.2,16.9,15.6,13.1,4.8,2.1,-4.4
1991,-6.9,-3.5,0.8,7.0,14.4,16.9,17.8,16.5,11.6,7.3,-0.7,-3.1
1992,-4.8,-1.9,-0.4,4.4,8.8,12.8,17.3,14.0,11.4,4.5,2.1,-3.8
1993,-4.9,-8.1,-1.8,3.9,10.2,15.2,19.3,17.3,10.9,4.0,0.4,-3.9
1994,-10.9,-7.4,-1.6,5.0,7.7,16.2,17.2,14.5,11.4,6.1,2.8,-1.2
