year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1949,-21.3,-11.3,-4.6,-1.2,4.1,5.6,8.8,9.0,5.2,-2.1,-3.0,-9.0
1950,-13.0,-8.2,-5.4,-2.6,0.3,5.1,9.1,8.1,5.1,2.0,-3.5,-4.7
1951,-10.7,-7.4,-7.9,-2.0,2.9,4.2,9.5,8.6,3.9,0.1,-6.3,-10.6
1952,-11.8,-11.9,-8.2,-1.7,3.2,6.1,8.7,8.6,4.7,-0.8,-9.3,-7.4
1953,-2.6,-6.8,-4.9,-2.6,0.6,4.7,9.2,8.6,5.0,0.3,-2.7,-7.7
1954,-7.2,-5.7,-6.9,-1.3,2.7,4.9,9.9,7.7,4.1,-1.8,-3.5,-10.4
1955,-12.2,-12.0,-9.2,-3.2,1.3,5.7,9.6,8.6,4.2,0.1,-7.2,-7.4
1956,-7.8,-12.4,-6.7,-1.4,4.1,5.6,9.8,7.6,3.8,-0.1,-7.8,-8.6
1957,-15.6,-7.9,-4.5,-1.4,4.4,6.6,8.9,7.9,4.2,0.4,-7.4,-6.8
1958,-9.7,-4.1,-6.1,-2.0,4.7,7.6,9.3,10.3,4.4,-0.4,-5.3,-4.8
1959,-7.2,-7.1,-5.7,-1.5,0.9,7.1,9.1,7.8,5.2,0.4,-7.6,-9.7
1960,-12.1,-10.5,-5.9,-1.2,1.7,6.2,10.9,7.5,5.3,-0.3,-4.3,-9.8
1961,-9.8,-3.6,-4.2,-2.0,2.7,8.1,10.3,11.3,3.3,-0.6,-6.8,-9.2
1962,-13.7,-7.6,-7.2,-1.0,2.7,5.7,8.3,7.8,4.3,0.9,-3.8,-6.3
1963,-13.6,-3.4,-5.1,-2.2,3.7,6.3,8.2,8.9,7.8,2.5,-3.3,-9.8
1964,-11.1,-12.6,-8.8,-2.7,1.8,6.3,9.7,7.6,2.9,-0.5,-5.2,-7.6
1965,-6.6,-7.6,-9.1,-0.1,1.3,5.8,9.2,9.0,2.3,0.1,-2.6,-8.3
1966,-8.1,-9.1,-6.3,-2.7,2.7,5.5,9.1,8.6,6.8,-1.4,-3.2,-7.5
1967,-5.6,-6.8,-5.0,-2.8,1.8,6.8,10.4,9.6,6.6,0.1,-4.3,-10.4
1968,-10.8,-5.8,-3.7,-3.4,1.7,6.3,9.4,8.3,4.7,-0.6,-4.1,-8.9
1969,-8.4,-8.8,-8.6,-1.1,3.4,6.7,8.9,8.3,5.4,-2.0,-5.5,-6.9
1970,-6.6,-5.5,-5.6,-3.9,2.1,7.2,10.2,8.9,2.4,-2.1,-3.3,-9.2
1971,-7.6,-7.6,-6.7,-2.1,2.8,5.7,9.2,10.3,2.2,-1.2,-4.9,-10.3
1972,-10.1,-7.3,-3.3,-2.6,2.3,7.2,8.7,9.6,3.3,0.3,-4.0,-11.9
1973,-10.8,-8.5,-5.1,-2.4,2.1,6.1,9.5,8.9,4.7,0.1,-3.7,-5.8
1974,-10.4,-7.5,-4.3,-1.4,1.3,7.1,9.6,7.9,3.5,-0.6,-3.6,-8.0
1975,-10.3,-9.0,-5.7,-3.7,1.1,5.3,11.9,7.7,3.6,0.8,-6.3,-6.2
1976,-8.7,-8.8,-8.4,-1.9,2.7,4.9,10.0,8.1,5.4,-1.6,-5.7,-9.9
1977,-12.3,-8.3,-6.3,-1.6,1.8,8.6,9.6,9.6,4.8,-0.4,-5.2,-5.7
1978,-5.9,-5.4,-3.1,-0.3,1.9,5.4,9.5,7.8,5.0,-1.4,-7.1,-12.8
1979,-16.8,-7.4,-5.2,-1.9,2.6,5.7,9.3,9.6,5.2,1.1,-8.1,-6.5
1980,-10.1,-4.9,-4.8,-0.5,3.7,5.6,9.7,7.2,5.6,-0.7,-4.6,-5.9
1981,-5.8,-7.1,-3.8,-0.6,3.1,6.1,8.5,9.6,5.0,-0.6,-3.3,-6.3
1982,-10.8,-10.3,-4.0,-4.1,1.2,6.6,9.7,9.7,5.3,-0.1,-6.9,-8.6
1983,-5.9,-5.4,-2.4,-2.9,2.0,5.9,8.7,11.4,4.3,0.9,-2.9,-12.1
1984,-10.9,-9.9,-4.4,-2.2,2.3,5.5,10.2,10.3,3.7,-1.6,-4.3,-12.6
1985,-13.2,-13.3,-8.6,-0.8,3.2,6.6,11.5,7.3,3.2,-1.4,-9.4,-13.9
1986,-8.2,-4.7,-1.8,-1.2,2.6,8.2,8.1,10.1,3.9,0.0,-4.6,-9.3
1987,-10.9,-6.3,-3.6,0.0,4.7,7.3,9.2,7.6,4.6,-0.7,-3.9,-8.6
1988,-10.7,-7.4,-5.0,-0.3,2.5,8.5,10.2,8.1,4.1,2.7,-4.2,-9.8
1989,-11.0,-12.6,-3.7,-0.2,2.1,6.7,10.7,8.4,4.6,0.3,-4.1,-8.1
1990,-6.9,-9.6,-4.2,0.9,1.9,6.3,10.4,9.8,7.5,-0.7,-4.4,-15.1
1991,-11.1,-4.3,-4.8,-1.9,1.9,5.2,10.0,10.6,5.5,-0.6,-5.3,-8.1
1992,-8.1,-4.0,-1.9,0.6,4.6,8.1,8.7,9.2,4.1,1.4,-6.4,-10.8
1993,-11.9,-10.5,-3.4,-1.3,4.7,5.3,6.4,7.3,3.8,0.6,-9.0,-8.2
1994,-6.0,-9.0,-4.2,0.0,4.3,6.2,10.3,10.0,5.9,-0.2,-8.1,-8.1
1995,-6.9,-4.7,-4.3,-1.8,2.8,5.7,9.2,7.8,5.3,-1.3,-2.2,-7.0
1996,-8.7,-8.2,-4.3,-1.1,2.1,6.2,10.2,8.7,3.6,-0.3,-4.0,-7.3
1997,-8.7,-8.1,-4.6,-2.5,3.6,7.0,9.0,9.7,6.6,-0.3,-4.2,-9.3
1998,-6.3,-6.2,-4.4,-1.3,3.0,5.3,11.8,10.2,8.0,-0.4,-2.5,-9.4
1999,-6.7,-7.6,-5.3,-2.8,1.2,5.9,8.2,9.9,3.3,-0.2,-2.0,-7.6
2000,-7.6,-4.6,-4.8,0.2,3.4,6.4,10.0,9.7,4.4,0.6,-8.4,-8.7
2001,-9.9,-9.0,-3.4,-1.8,3.2,6.1,10.4,10.6,6.3,0.2,-2.8,-9.7
2002,-8.9,-10.6,-6.7,-1.3,2.1,7.0,11.6,7.8,5.1,-2.3,-4.9,-5.6
2003,-4.3,-8.0,-2.9,-1.1,2.8,6.7,11.8,10.9,5.2,1.7,-7.0,-6.1
2004,-9.4,-8.1,-2.7,-0.1,2.9,6.8,10.4,9.4,4.7,1.0,-4.6,-6.0
2005,-7.5,-8.3,-3.9,-1.2,3.4,5.3,10.1,9.0,3.8,0.9,-4.9,-9.3
2006,-6.3,-10.1,-5.2,-0.3,3.1,7.8,12.1,8.4,4.5,-0.6,-4.2,-8.6
2007,-11.9,-5.5,-2.7,-0.7,3.1,6.9,13.0,9.4,4.7,0.2,-4.8,-8.7
2008,-11.6,-7.5,-6.7,-4.7,2.3,5.7,9.9,9.2,4.3,-0.1,-2.0,-9.9
2009,-8.7,-8.0,-5.9,-1.6,2.8,6.7,10.0,9.3,6.6,-1.5,-5.1,-11.4
2010,-6.3,-6.7,-4.4,-2.1,0.5,6.3,8.9,8.4,5.1,2.0,-5.5,-6.9
2011,-8.9,-9.4,-4.1,-3.3,1.3,5.1,9.1,9.8,6.3,1.5,-6.1,-9.4
2012,-7.9,-7.3,-3.2,-0.2,2.1,5.6,11.4,10.2,5.6,-0.4,-2.4,-7.3
2013,-11.5,-7.6,-4.6,-2.1,3.1,7.0,11.7,10.8,7.2,-1.1,-4.3,-10.9
2014,-7.4,-6.8,-3.6,-1.5,3.2,6.1,11.8,10.1,6.3,2.2,-5.7,-5.6
2015,-6.3,-3.6,-2.2,-1.4,4.3,9.7,10.3,10.1,5.8,3.7,-6.1,-8.3
2016,-7.6,-5.3,-2.6,1.2,3.4,7.7,9.4,9.0,5.3,2.2,-1.6,-11.8
2017,-12.3,-5.7,-1.6,-1.2,2.8,7.2,11.9,10.4,5.8,-1.2,-3.0,-8.4
2018,-5.1,-8.1,-4.7,-0.6,5.2,6.8,11.0,9.5,4.8,0.4,-5.2,-8.6
2019,-7.9,-9.3,-6.1,0.3,3.2,6.3,10.2,10.1,5.8,-4.1,-4.6,-6.8
2020,-6.5,-9.1,-4.1,-1.8,3.2,6.5,9.5,10.7,5.9,0.2,-4.9,-8.2
2021,-7.5,-8.3,-5.1,-1.9,2.6,9.6,13.1,9.5,5.2,1.4,-2.3,-7.1
2022,-9.6,-10.1,-3.7,-3.7,1.4,6.5,11.8,11.9,7.4,1.4,-8.7,-9.4
2023,-8.9,-10.1,-7.7,-2.8,5.2,6.9,11.2,10.9,6.1,1.3,,
