year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,-2.8,1.6,1.9,5.7,11.2,12.2,16.2,15.6,13.4,7.4,5.4,-0.3
1955,-1.4,-0.8,0.0,4.3,8.7,14.3,16.1,16.8,13.6,8.1,-1.3,-2.6
1956,-1.7,-3.9,1.8,8.3,12.7,12.9,18.7,17.4,13.9,7.4,1.1,-0.1
1957,-7.6,-1.0,3.3,7.8,13.2,14.8,16.4,15.8,15.8,7.6,2.3,1.7
1958,1.1,4.7,3.4,6.8,14.6,17.0,20.3,19.7,13.6,9.2,1.8,1.2
1959,-1.0,0.1,3.6,7.5,9.6,14.3,18.4,16.1,12.5,8.2,1.2,-0.3
1960,-3.8,0.8,3.2,7.1,9.6,14.4,19.7,16.2,13.8,9.1,2.4,-1.4
1961,0.4,3.3,4.2,6.7,10.7,16.8,19.2,20.1,12.4,7.2,0.2,-1.1
1962,-2.4,1.3,2.2,8.4,9.1,13.8,17.1,16.4,14.4,8.6,4.0,1.4
1963,-4.0,3.4,4.1,6.3,11.2,14.2,16.2,17.7,16.4,9.7,3.3,-0.8
1964,0.1,0.9,2.5,5.8,9.8,13.6,17.2,15.5,12.4,8.6,1.7,-2.9
1965,-0.8,1.6,2.8,7.9,9.8,14.2,18.3,17.9,12.3,10.1,4.5,-0.4
1966,-0.9,1.3,3.6,7.4,11.4,13.2,16.6,17.4,15.6,8.1,3.9,1.9
1967,1.7,2.9,2.8,5.0,10.6,16.0,18.3,20.3,16.8,8.8,3.3,-0.9
1968,-0.7,3.3,5.3,5.9,10.9,14.1,18.8,16.1,13.9,7.2,3.1,-2.4
1969,-6.8,-1.2,3.4,7.0,12.6,16.8,16.9,16.3,14.1,7.2,3.4,0.4
1970,-1.6,2.8,3.6,5.1,10.8,16.4,18.4,17.8,11.8,7.3,2.4,-1.7
1971,-0.6,1.3,1.3,6.3,11.6,12.3,18.1,19.6,11.9,7.1,2.7,-2.4
1972,-3.0,0.1,4.4,4.9,12.0,14.3,17.3,18.6,11.7,7.6,3.3,-2.8
1973,-2.2,1.6,4.4,7.3,11.6,14.1,18.2,16.9,14.2,7.9,1.1,1.7
1974,-2.7,2.1,3.4,7.0,9.1,15.4,16.9,17.9,15.4,8.8,3.7,1.2
1975,-1.7,-1.1,2.0,4.9,10.4,13.3,19.1,15.8,14.8,7.9,2.1,0.4
1976,0.1,0.9,1.8,6.6,10.7,12.5,17.1,15.9,15.4,8.4,3.3,0.2
1977,-3.3,2.9,3.3,8.9,9.3,15.9,16.8,19.7,12.3,7.8,1.5,-0.4
1978,-0.3,2.2,5.2,7.1,9.9,15.6,18.1,17.0,12.8,8.7,-0.1,-3.4
1979,-7.3,-0.4,4.8,6.9,11.7,14.9,18.6,18.1,15.6,9.9,1.1,1.9
1980,-4.6,1.1,3.3,8.8,11.1,12.8,17.5,15.8,13.9,8.9,3.6,1.4
1981,2.3,2.1,5.6,6.9,10.6,12.6,16.8,19.6,14.3,7.4,4.1,-0.3
1982,-2.0,0.5,3.6,5.2,10.4,16.1,16.9,17.6,14.0,7.9,0.8,-0.9
1983,2.0,3.3,5.7,7.2,12.2,13.8,16.0,18.3,12.3,8.1,4.2,-5.2
1984,-0.1,2.1,5.4,6.2,9.0,13.2,17.9,17.8,12.6,6.6,2.3,-4.2
1985,-3.2,-1.9,2.7,7.7,11.7,14.6,20.6,16.8,11.7,7.3,-3.9,-4.5
1986,0.7,0.8,6.1,6.4,11.3,16.6,15.8,20.0,12.3,9.7,3.0,-0.6
1987,-1.2,2.7,5.2,9.4,12.4,15.9,17.2,17.7,15.9,9.9,4.6,-1.3
1988,-1.6,2.3,4.2,8.3,10.9,14.1,17.8,17.7,14.1,11.3,3.4,-0.4
1989,-0.1,-3.6,2.8,8.9,10.8,15.8,17.3,16.7,15.0,8.3,4.2,0.9
1990,1.4,-0.1,5.1,9.2,10.3,14.2,19.5,18.7,16.8,7.0,4.1,-4.3
1991,-1.9,4.7,3.0,7.1,10.1,12.6,18.2,18.8,15.8,8.3,2.9,1.4
1992,1.4,4.2,7.3,8.7,13.3,17.4,17.9,18.4,13.0,9.2,2.6,-2.6
1993,-4.2,-1.2,3.9,7.0,13.9,13.9,14.9,16.9,14.7,10.1,0.3,0.3
1994,2.6,-0.2,5.7,9.0,12.3,14.1,19.6,18.3,16.2,8.1,0.7,-0.3
1995,0.3,3.2,4.2,7.1,12.6,14.5,18.2,15.7,16.0,7.4,4.6,-0.1
1996,-1.7,0.0,4.0,7.8,9.0,14.0,19.2,18.2,12.8,7.7,1.8,-2.2
1997,-0.9,1.1,3.7,6.4,12.5,13.8,17.3,19.2,15.1,7.9,4.2,0.2
1998,0.0,3.2,5.0,7.8,11.6,14.9,20.6,19.3,16.8,8.3,4.2,-1.0
1999,1.3,1.7,3.7,6.5,9.2,13.3,16.7,18.7,13.9,8.2,5.1,1.5
2000,-0.9,1.8,3.9,8.8,10.6,14.7,17.5,17.4,13.5,8.2,0.3,-1.4
2001,-0.1,0.1,4.4,6.4,11.7,13.1,17.4,18.9,15.4,7.6,4.3,-0.1
2002,0.5,1.3,2.0,7.1,9.8,15.3,18.9,17.6,14.2,7.5,4.0,1.4
2003,2.3,1.9,5.0,7.0,10.7,16.0,19.7,18.8,15.6,10.3,0.7,-0.2
2004,-1.2,1.7,6.1,9.2,11.3,15.8,19.6,19.4,13.4,9.2,3.4,1.4
2005,-0.3,2.1,5.9,7.9,12.6,13.9,18.3,18.8,13.2,9.1,2.1,-1.4
2006,2.2,0.4,3.8,7.6,11.7,15.4,19.7,17.9,14.9,8.3,2.3,-0.8
2007,-1.9,2.0,5.3,7.2,11.6,14.2,20.1,17.4,13.7,7.6,2.4,-0.9
2008,-2.6,1.9,2.8,4.9,11.7,13.4,18.0,17.8,14.3,8.1,4.6,-3.2
2009,-1.1,0.6,1.8,6.7,11.3,15.5,19.7,18.6,15.5,6.8,3.3,-3.0
2010,2.4,3.6,4.9,7.0,9.3,13.3,17.9,17.5,13.9,9.2,1.6,-0.1
2011,0.1,-0.5,3.6,4.6,9.2,13.1,16.1,18.3,16.1,8.4,1.8,-0.6
2012,-0.7,1.4,3.1,7.8,10.5,12.8,18.4,19.0,15.4,8.6,3.9,0.3
2013,-1.6,1.9,4.6,7.1,11.9,14.8,19.6,19.0,15.4,7.8,2.6,-2.1
2014,1.2,-1.2,4.5,7.7,12.4,14.6,20.3,19.6,15.4,11.1,2.4,1.2
2015,1.7,4.8,7.1,7.6,13.3,18.6,20.3,19.2,13.4,11.3,2.2,0.1
2016,0.6,3.9,5.4,10.9,12.8,15.5,17.6,18.8,13.6,8.6,6.1,-3.3
2017,-4.0,-0.6,4.1,6.8,12.1,15.3,19.5,20.3,15.4,7.9,3.2,-1.2
2018,1.9,0.2,3.8,7.4,14.2,14.6,19.7,18.9,13.5,8.6,3.7,0.6
2019,1.2,-3.7,2.3,7.9,13.1,15.3,17.7,19.1,13.9,6.0,3.1,0.8
2020,1.2,2.0,3.5,7.8,11.8,14.4,18.2,18.7,16.2,9.1,3.1,0.9
2021,1.4,-0.3,4.3,8.2,11.4,18.1,20.9,18.8,14.4,8.1,4.4,-1.4
2022,-0.3,0.9,5.3,4.9,9.1,14.4,20.0,21.0,16.4,12.1,0.1,-3.2
2023,0.7,0.3,2.7,6.3,14.6,15.9,19.7,19.8,14.7,9.6,,
