year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1952,-6.4,-5.8,-1.6,6.3,9.9,17.4,21.0,18.3,14.6,6.3,1.8,-3.7
1953,-4.7,-4.7,-0.3,5.7,12.6,17.3,19.6,17.4,14.3,8.7,3.7,-1.4
1954,-9.6,-3.4,-1.7,5.6,10.3,16.6,17.8,16.3,12.6,9.7,1.9,-4.9
1955,-8.4,-5.8,-2.4,6.2,13.6,16.7,21.4,20.1,13.2,8.1,0.3,-9.5
1956,-5.8,-5.8,-5.2,2.9,8.9,16.8,17.4,17.1,11.4,7.8,1.9,-4.0
1957,-12.1,-5.0,-0.9,6.3,11.7,18.1,18.3,16.1,14.6,7.9,2.9,-2.0
1958,-6.2,-9.6,0.4,5.8,9.8,13.7,18.8,17.8,13.7,6.7,1.7,-10.6
1959,-8.6,-9.8,-2.8,5.5,13.5,15.9,20.4,19.6,15.3,7.8,1.5,-3.7
1960,-7.2,-4.0,-4.8,5.5,13.5,16.6,18.2,17.9,14.1,6.7,2.8,-8.2
1961,-11.8,-6.3,-1.8,4.1,10.4,16.5,18.7,18.2,17.8,9.4,2.2,-4.9
1962,-8.9,-9.9,-0.9,5.2,10.8,16.9,17.0,17.7,12.4,7.1,0.1,-7.0
1963,-8.2,-10.3,-1.4,4.4,11.2,17.1,20.1,16.5,11.9,10.5,3.8,-9.9
1964,-6.7,-7.7,-0.9,4.2,13.1,16.2,19.7,15.1,12.2,6.8,1.2,-5.6
1965,-9.6,-8.0,-2.3,3.5,12.9,15.9,17.5,18.1,13.8,6.9,-0.1,-4.2
1966,-7.9,-6.8,-0.9,3.6,9.7,16.8,19.1,18.0,12.0,7.0,3.3,-4.9
1967,-5.3,-10.1,-4.1,3.6,7.7,18.0,19.8,18.4,13.6,8.3,-1.0,-4.5
1968,-11.1,-9.9,-0.4,7.0,10.2,15.5,19.9,16.9,15.0,9.2,-0.1,-7.1
1969,-7.7,-6.1,-2.9,5.2,10.6,16.9,18.3,19.1,14.2,7.3,2.3,-5.7
1970,-12.6,-6.9,-2.4,4.8,12.7,16.5,20.1,18.9,14.1,9.2,2.7,-8.2
1971,-11.7,-6.6,-2.8,3.4,11.1,16.9,18.9,18.1,15.5,10.8,-0.3,-5.0
1972,-7.4,-8.3,-3.3,2.2,11.9,16.0,19.4,17.1,13.6,5.4,-0.3,-5.3
1973,-6.4,-7.4,2.0,6.2,10.6,17.5,20.1,20.4,13.2,8.1,1.2,-2.8
1974,-6.8,-7.8,-2.1,6.0,9.4,16.4,18.9,18.4,13.3,4.6,1.7,-3.3
1975,-6.1,-6.8,-2.8,2.3,14.4,16.6,20.7,18.2,12.6,8.6,4.2,-6.3
1976,-11.1,-4.5,-1.1,7.0,11.1,19.1,18.1,17.6,12.8,5.9,-0.7,-9.3
1977,-11.8,-6.8,1.9,5.7,13.2,15.7,18.7,18.0,13.1,7.3,3.0,-6.4
1978,-8.8,-10.4,-3.4,3.4,12.7,16.4,19.1,18.4,11.8,6.8,0.8,-5.6
1979,-7.2,-11.4,1.3,5.1,12.7,16.6,20.2,17.6,13.3,7.4,4.3,-3.3
1980,-6.9,-8.4,-1.9,5.6,11.8,15.1,19.7,19.1,13.6,6.1,-0.3,-8.9
