year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,-2.0,7.2,4.4,15.0,15.2,24.8,29.5,27.2,23.6,14.0,7.9,1.6
1955,-0.8,-1.7,5.2,15.0,18.9,21.1,28.1,26.3,21.7,14.3,3.5,-1.1
1956,-2.2,-0.4,6.4,10.7,20.2,25.6,26.4,26.7,22.3,16.8,5.2,1.9
1957,-4.6,3.2,5.2,10.5,16.3,21.9,27.3,26.0,18.3,12.3,4.3,3.6
1958,0.0,-1.6,-0.1,10.5,18.8,22.8,24.2,24.8,20.9,14.1,6.9,-0.5
1959,-3.8,-0.1,6.2,11.4,18.6,24.0,24.1,26.6,19.7,11.3,3.1,2.7
1960,-2.7,-3.6,-0.3,13.6,16.9,22.5,24.6,25.3,21.2,14.6,6.3,-0.6
1961,-1.1,2.4,6.2,10.1,16.1,22.3,25.3,24.0,17.8,13.6,3.9,-2.9
1962,-4.4,1.9,4.1,11.8,21.7,22.1,25.1,25.4,18.8,15.1,6.3,1.0
1963,-6.6,2.2,8.2,14.2,19.1,24.8,27.3,26.0,21.8,18.6,7.3,-4.0
1964,1.1,0.2,4.2,13.0,19.8,22.8,27.9,24.2,20.2,13.3,6.8,-1.0
1965,0.3,-0.6,0.3,14.0,19.3,22.3,25.8,24.2,18.2,14.4,8.3,3.0
1966,-4.1,-0.8,7.8,10.5,17.9,23.3,28.1,23.0,19.0,13.1,6.5,-1.3
1967,-0.1,1.5,8.4,14.1,15.9,21.9,23.7,22.9,18.4,13.6,5.2,0.1
1968,-1.6,0.3,8.0,11.9,15.1,23.7,25.4,24.6,19.6,14.4,4.4,-2.6
1969,-2.4,0.9,1.1,12.9,18.1,20.9,26.8,24.9,20.7,10.8,6.1,0.1
1970,-3.4,3.1,2.9,11.4,19.8,22.6,26.1,26.8,19.7,11.3,4.7,1.7
1971,-2.8,-1.4,5.1,12.5,16.3,24.7,24.5,24.2,20.0,14.8,6.2,1.3
1972,-2.6,1.4,8.8,12.6,17.1,23.4,24.4,24.1,20.3,12.2,2.9,-3.3
1973,-2.4,1.4,7.4,10.2,16.2,23.6,25.4,25.6,18.4,15.0,6.4,-0.7
1974,-4.2,3.2,8.2,13.0,19.3,22.1,27.9,22.9,16.5,14.5,5.7,0.1
1975,-0.1,-1.8,3.3,11.5,17.8,22.2,25.6,26.1,18.2,14.7,5.7,1.7
1976,-0.7,6.3,6.6,13.2,15.5,22.6,25.7,25.3,20.0,10.3,2.9,0.2
1977,-6.1,3.7,7.9,14.1,19.8,24.4,27.2,24.1,21.1,13.8,6.0,0.3
1978,-7.2,-6.0,5.1,13.3,16.6,23.5,27.3,25.2,22.3,13.7,5.4,-1.3
1979,-9.4,-4.2,6.4,11.5,16.4,22.6,25.4,24.2,21.1,15.1,3.9,2.3
1980,-1.7,-1.7,3.8,11.2,17.0,24.9,29.7,27.0,21.6,13.1,6.9,2.1
1981,0.6,2.6,7.4,16.3,15.7,24.3,26.2,23.8,20.5,12.7,7.4,0.2
1982,-4.1,-1.8,6.2,10.8,17.7,20.1,26.0,25.5,20.2,13.3,4.9,1.4
1983,-0.6,1.9,5.4,8.2,15.2,21.3,27.4,28.8,21.7,14.2,6.5,-8.9
1984,-2.9,4.3,3.6,9.4,16.8,23.6,25.9,26.4,19.3,12.6,6.3,1.2
1985,-4.8,-2.1,8.1,14.2,18.7,21.7,26.1,23.7,19.2,12.8,2.2,-2.8
1986,3.2,1.9,9.9,13.8,17.9,24.3,27.1,23.6,21.3,13.0,4.1,1.1
1987,-0.6,4.4,6.6,12.8,19.6,23.8,25.7,24.4,19.7,12.0,7.2,0.8
1988,-3.7,0.1,6.2,11.3,19.0,25.1,25.6,26.2,20.3,12.1,6.9,2.4
1989,2.3,-4.1,6.6,14.0,17.8,20.8,25.1,23.9,18.1,14.2,6.3,-3.9
1990,2.3,2.3,7.4,11.5,15.8,24.9,25.4,25.0,22.2,13.4,8.9,-2.2
1991,-3.3,5.4,8.2,13.2,19.4,24.6,26.7,25.0,20.2,13.8,2.4,2.4
