year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1951,-16.1,-10.5,-8.3,3.3,14.2,15.7,19.6,17.3,11.7,6.4,-6.1,-12.8
1952,-14.9,-7.3,-6.1,7.5,12.5,18.8,20.4,18.4,14.9,4.8,-0.8,-7.3
1953,-12.0,-10.2,-2.9,3.1,12.0,18.4,20.0,20.4,13.8,11.1,1.0,-9.6
1954,-16.9,-3.4,-5.2,4.8,9.3,18.4,20.8,18.4,13.2,6.3,0.8,-7.4
1955,-13.3,-13.3,-7.6,9.4,14.9,17.9,22.9,21.6,14.0,8.1,-6.5,-14.6
1956,-13.5,-13.2,-6.5,2.4,11.7,20.1,18.6,18.7,12.2,10.7,-1.5,-8.8
1957,-16.9,-10.4,-4.2,5.2,11.9,16.7,22.3,18.9,12.7,6.9,-2.0,-7.3
1958,-9.1,-12.0,-2.1,6.5,13.2,14.7,18.8,19.2,14.4,8.6,-1.3,-13.7
1959,-16.6,-12.8,-2.3,5.3,13.2,19.1,20.8,21.1,14.1,4.4,-7.1,-4.9
1960,-12.7,-10.9,-9.0,5.0,12.3,16.5,20.4,20.3,14.6,7.8,-0.8,-11.4
1961,-13.7,-6.8,-0.4,2.4,11.2,18.9,19.9,20.8,13.4,8.2,-1.8,-11.8
1962,-15.9,-13.1,-4.6,3.6,13.5,17.5,18.7,19.2,12.6,9.0,0.7,-9.4
1963,-17.9,-12.8,-1.1,6.7,11.5,19.4,21.2,19.0,15.3,13.1,1.1,-14.3
1964,-9.4,-8.1,-6.5,6.0,14.6,17.8,21.9,17.5,12.9,7.3,-1.2,-13.9
1965,-16.3,-14.0,-9.7,4.4,13.0,17.2,19.3,18.3,9.5,8.3,-2.4,-5.9
1966,-19.8,-12.5,-0.9,2.8,10.2,18.3,22.2,18.0,13.9,6.9,-4.1,-10.9
1967,-12.7,-15.4,-3.3,4.6,9.3,17.1,19.3,17.9,14.3,6.3,-2.4,-9.1
1968,-13.4,-12.6,0.8,6.4,10.6,17.4,19.6,18.7,14.1,8.2,-1.1,-11.6
1969,-16.3,-10.0,-7.2,6.7,13.0,14.1,19.9,21.0,14.5,5.0,-1.6,-8.9
1970,-17.4,-11.9,-6.9,4.3,11.7,19.3,21.6,19.7,14.3,7.3,-2.7,-11.9
1971,-17.9,-10.8,-4.6,5.9,11.1,19.6,18.1,18.7,14.5,9.2,-2.0,-10.8
1972,-17.4,-14.6,-5.2,3.6,14.6,17.7,18.8,19.2,12.6,5.3,-2.5,-14.2
1973,-11.0,-8.9,2.1,5.1,11.6,18.3,20.1,20.7,13.3,10.3,-1.8,-11.2
1974,-14.9,-11.1,-4.7,5.6,10.3,17.4,22.4,17.6,11.6,7.9,-1.0,-6.8
1975,-12.2,-11.6,-7.3,1.7,14.1,17.7,22.2,19.1,12.2,8.8,-0.2,-10.3
1976,-14.3,-5.7,-3.9,8.2,12.4,19.4,21.2,20.5,14.3,4.2,-5.1,-14.7
1977,-19.6,-8.1,0.4,9.2,17.7,18.3,21.3,16.4,13.8,7.3,-2.8,-12.7
1978,-17.4,-14.3,-4.2,4.9,14.1,17.6,19.8,19.5,16.3,7.7,-3.6,-13.6
1979,-20.0,-16.2,-5.1,2.7,9.8,17.2,20.3,17.8,14.9,6.1,-2.6,-6.2
1980,-13.0,-11.8,-5.9,7.7,14.9,17.9,21.2,18.9,13.4,5.3,-0.1,-10.6
1981,-10.7,-7.1,0.6,7.3,12.3,17.3,20.6,19.4,13.5,6.1,1.8,-10.8
1982,-20.4,-11.8,-4.6,3.8,14.2,14.9,20.9,18.6,13.5,7.9,-3.7,-6.5
1983,-9.8,-6.0,-1.4,4.1,10.6,17.7,22.7,22.3,14.5,7.1,-0.8,-18.2
1984,-13.3,-4.3,-5.9,6.8,11.4,18.3,20.3,21.1,11.8,8.5,-1.6,-11.1
1985,-14.4,-12.0,0.0,8.1,14.8,15.6,19.8,17.0,12.7,6.6,-7.3,-16.1
1986,-10.6,-11.5,-1.0,7.3,13.6,18.4,21.0,17.3,13.2,7.3,-4.7,-7.0
1987,-8.8,-2.7,0.4,9.9,15.1,19.9,21.9,18.5,14.7,5.0,0.9,-6.4
1988,-15.3,-13.6,-2.1,6.1,16.3,21.3,22.5,20.7,14.3,4.9,-1.9,-9.7
1989,-9.8,-15.8,-5.9,4.6,12.9,17.3,22.1,19.7,13.9,7.8,-4.4,-15.1
1990,-6.5,-8.6,-0.8,5.8,11.3,18.6,19.8,19.7,15.4,6.4,0.1,-11.5
1991,-14.6,-6.4,-1.6,7.7,14.8,20.0,20.1,20.4,13.2,5.6,-5.8,-8.5
1992,-8.3,-5.3,-1.3,3.9,14.1,16.3,16.6,16.8,13.1,6.6,-2.8,-10.3
1993,-13.3,-11.3,-3.6,4.7,12.0,15.9,18.9,19.2,10.9,5.6,-3.8,-9.0
1994,-19.2,-14.3,-1.0,5.5,13.9,18.8,19.0,17.7,15.5,9.2,0.8,-6.4
1995,-11.2,-10.7,-1.7,2.8,11.7,20.2,20.2,20.8,13.3,6.7,-6.1,-10.9
1996,-17.2,-11.1,-7.1,2.5,10.9,18.5,19.1,19.7,14.2,7.3,-6.5,-12.9
1997,-15.3,-9.4,-4.4,3.8,9.8,19.4,20.0,18.3,15.5,7.9,-3.9,-4.5
1998,-10.0,-1.8,-2.5,8.2,15.8,16.7,20.6,20.5,16.9,8.7,-0.1,-7.0
1999,-13.6,-4.9,-0.9,7.1,13.8,18.0,21.8,19.1,13.6,6.8,3.1,-5.9
2000,-12.1,-5.1,2.4,5.7,13.7,16.4,20.3,19.8,13.7,9.0,-2.0,-16.4
2001,-8.9,-14.1,-4.3,6.3,13.7,18.4,21.3,20.7,14.1,6.9,4.8,-5.4
2002,-7.7,-4.6,-6.9,4.7,9.9,19.4,22.3,19.2,15.8,3.2,-2.3,-6.0
2003,-12.2,-12.3,-3.4,6.3,12.4,17.6,20.4,21.2,14.4,8.3,-3.0,-6.3
2004,-14.9,-8.5,-0.6,6.5,10.7,15.9,19.3,16.1,16.7,8.2,1.1,-8.4
2005,-13.6,-6.5,-3.2,8.7,11.3,19.7,21.4,19.1,16.4,8.8,0.1,-8.6
2006,-4.4,-10.7,-1.4,9.3,13.8,18.7,22.8,19.8,13.5,5.7,0.0,-4.6
2007,-9.7,-13.5,-0.2,5.1,14.8,19.6,21.4,19.2,15.1,9.7,-0.9,-11.3
2008,-13.1,-12.6,-4.7,4.2,10.8,17.2,20.2,19.3,14.8,7.8,-0.7,-13.9
2009,-16.6,-9.4,-3.3,5.4,11.9,16.8,17.8,17.9,17.0,4.4,3.2,-11.1
2010,-12.9,-10.7,2.1,10.0,13.3,17.7,21.3,21.2,12.8,9.5,-0.7,-11.4
2011,-15.0,-10.4,-4.7,5.3,12.0,17.4,22.6,20.1,14.2,9.9,0.5,-5.2
2012,-7.6,-5.3,5.4,7.5,14.6,19.3,23.5,19.3,14.1,6.2,-0.6,-8.4
2013,-11.4,-10.6,-6.3,1.1,11.8,17.7,20.6,19.9,16.4,7.2,-2.4,-15.0
2014,-16.5,-15.7,-6.9,3.6,12.4,18.3,19.3,19.5,14.7,7.9,-5.9,-6.4
2015,-10.2,-14.7,-0.7,7.0,12.3,18.2,20.8,18.8,17.7,8.8,2.5,-4.0
2016,-10.8,-6.7,2.1,5.8,13.7,18.7,20.7,20.1,15.9,9.0,4.6,-9.3
2017,-9.7,-4.5,-2.1,6.9,12.0,18.3,20.7,17.8,16.0,8.4,-2.6,-10.3
2018,-12.0,-13.0,-2.5,0.4,16.2,19.4,20.9,19.7,15.0,4.8,-5.1,-6.6
2019,-14.1,-14.8,-5.2,5.2,10.3,18.0,21.3,18.4,15.7,5.8,-3.3,-8.6
2020,-9.9,-10.0,-0.9,4.1,11.9,19.8,21.8,20.1,13.6,3.8,1.1,-6.1
2021,-7.7,-14.2,2.0,5.7,12.8,21.1,21.7,20.8,16.4,10.8,0.1,-7.7
2022,-15.8,-14.2,-3.3,2.0,12.9,19.0,20.9,19.6,15.7,8.3,-1.1,-10.8
2023,-9.3,-9.9,-6.0,3.5,15.2,20.5,19.6,19.9,17.5,8.7,,
