year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1956,2.1,5.0,10.4,14.6,22.9,26.5,28.8,29.2,24.8,18.9,8.1,5.8
1957,1.0,7.8,8.1,13.8,19.2,24.1,29.1,27.4,21.1,14.3,7.5,6.9
1958,3.4,2.4,4.7,13.8,21.0,25.6,27.0,26.8,23.2,16.4,10.4,2.8
1959,1.0,4.8,9.6,14.9,21.5,24.9,25.7,27.2,22.8,14.7,6.2,6.1
1960,2.2,1.7,4.3,16.7,19.2,25.2,26.2,26.5,23.6,17.4,10.2,2.6
1961,1.7,6.1,10.6,14.3,19.6,23.4,26.1,25.3,21.2,16.5,7.7,2.5
1962,-0.2,7.3,8.3,14.3,23.3,23.8,27.3,27.4,21.9,17.9,9.2,4.6
1963,-1.6,4.9,11.7,17.7,21.4,25.9,28.6,28.0,23.8,20.9,10.4,0.1
1964,4.1,3.3,8.4,17.2,21.3,25.0,29.2,27.1,22.3,15.3,10.4,3.4
1965,4.4,4.3,4.3,17.6,21.1,24.4,28.1,26.4,22.7,16.1,12.3,7.3
1966,0.0,3.3,10.9,14.4,19.7,24.8,29.2,24.7,20.8,15.1,11.4,2.7
1967,4.5,4.7,13.1,17.9,18.7,24.8,25.6,25.1,20.6,16.3,8.4,3.7
1968,2.6,3.1,9.9,14.8,18.6,24.6,26.3,26.5,21.3,16.7,7.7,2.6
1969,3.4,5.4,5.1,15.8,20.3,24.0,29.2,26.9,22.8,14.5,8.8,4.3
1970,-0.1,6.0,6.8,15.3,21.1,24.7,27.7,28.2,23.3,14.4,7.9,6.3
1971,2.4,3.9,9.1,15.6,19.4,26.1,27.2,24.9,22.4,17.4,9.5,5.5
1972,2.1,5.9,12.1,17.1,19.7,25.4,26.4,26.4,23.9,15.8,5.5,1.1
1973,0.7,4.4,11.0,12.9,19.1,24.3,26.8,26.4,21.8,17.7,11.1,4.0
1974,1.3,7.0,12.6,16.0,22.2,23.6,28.4,25.3,18.2,16.7,9.0,3.6
1975,4.1,2.6,7.5,14.8,20.1,24.2,26.2,26.7,20.3,16.9,9.6,4.9
1976,3.1,10.3,10.9,15.9,17.3,23.7,26.2,26.6,21.7,12.7,5.9,3.3
1977,-2.3,7.1,11.2,16.4,21.6,26.4,28.6,26.8,24.4,16.8,10.1,4.3
1978,-3.2,-1.7,8.4,16.9,19.6,25.1,29.8,27.3,24.9,16.7,9.8,2.8
1979,-4.4,0.4,10.1,14.5,18.8,24.1,27.1,26.0,22.2,18.0,7.1,5.3
1980,2.9,3.2,8.1,14.1,19.7,26.8,30.8,29.6,24.6,15.5,9.1,5.6
1981,3.4,6.1,10.3,18.5,18.6,25.9,28.5,25.8,22.8,15.7,10.1,3.9
1982,1.4,2.6,10.7,13.7,20.0,22.6,27.3,28.2,22.9,16.1,8.9,5.3
1983,2.8,5.0,8.6,11.8,18.2,22.8,27.7,29.2,23.7,16.9,10.2,-3.5
1984,0.7,7.1,8.1,13.3,19.8,25.9,27.3,27.5,21.7,15.9,9.3,6.2
1985,-0.6,2.4,11.6,16.6,20.8,24.3,27.3,27.3,22.9,16.1,8.2,1.3
1986,5.6,6.6,12.3,16.7,20.1,25.3,29.0,25.9,23.3,15.6,7.2,4.2
1987,2.0,7.1,9.3,15.3,21.8,24.6,26.3,27.3,21.6,14.8,9.8,3.9
1988,0.3,4.2,9.1,14.2,20.2,25.3,27.2,27.8,22.4,14.7,10.1,5.4
1989,5.4,0.3,10.1,16.4,20.2,22.8,26.0,25.7,20.1,17.1,10.3,-0.6
1990,6.3,7.1,10.4,14.6,19.1,26.9,26.5,26.8,24.2,15.3,11.9,2.1
1991,0.9,8.4,11.5,16.2,21.8,25.3,27.6,26.4,21.2,16.7,6.7,5.9
1992,4.7,8.8,11.6,15.5,18.8,22.7,26.4,23.6,21.9,16.7,7.6,4.0
1993,1.7,3.6,8.7,13.3,18.9,24.5,28.6,27.8,20.9,14.2,6.6,5.3
1994,2.2,3.4,11.1,15.4,19.3,26.7,26.4,26.2,21.6,16.7,10.0,5.7
1995,3.9,7.3,10.0,14.1,18.1,23.1,27.3,27.8,21.4,16.2,9.4,4.0
1996,1.9,6.3,7.2,14.8,22.8,25.3,27.1,25.3,20.6,15.9,7.6,5.1
1997,2.6,5.9,11.2,12.3,18.7,23.6,27.5,25.6,23.3,16.3,7.7,3.5
1998,4.7,7.1,7.9,13.9,22.2,26.6,29.9,28.1,26.4,17.6,11.3,4.8
1999,4.3,9.6,9.3,15.6,19.6,23.9,27.9,28.4,21.3,16.4,13.4,5.9
2000,4.6,8.9,11.6,14.7,21.4,23.3,27.2,29.6,24.1,17.7,6.3,-0.6
2001,2.1,5.1,8.2,17.6,20.6,24.9,29.8,28.2,21.6,15.7,12.2,5.9
2002,4.4,5.1,8.2,16.3,19.2,25.1,27.0,27.3,23.3,13.7,8.4,4.7
2003,2.9,3.5,9.8,16.1,20.4,22.9,28.5,28.2,20.6,17.1,10.2,5.7
2004,3.9,3.9,12.8,15.5,21.6,23.8,25.6,24.4,23.1,17.5,10.2,5.3
2005,4.3,7.4,10.2,15.3,19.7,25.2,26.8,27.0,24.7,16.8,11.4,3.5
2006,8.2,5.0,11.8,18.8,21.4,25.5,28.8,28.9,20.7,15.9,10.4,5.3
2007,1.7,4.1,14.6,13.1,20.5,23.8,25.9,28.1,23.4,17.8,10.5,3.4
2008,3.5,5.1,10.4,14.3,20.3,25.7,27.6,26.2,21.2,15.6,10.1,3.7
2009,3.1,8.4,11.2,14.6,18.9,26.2,27.1,26.1,21.2,12.7,12.0,1.4
2010,1.8,2.1,9.4,16.4,20.1,27.2,27.7,28.8,23.9,16.8,10.2,4.2
2011,1.7,4.1,11.3,16.7,19.8,28.6,31.8,30.9,21.7,16.6,10.0,4.4
2012,5.9,6.6,15.3,17.9,22.6,26.1,29.9,27.5,23.6,15.3,11.2,5.7
2013,4.3,5.1,8.6,12.6,19.4,25.6,26.4,26.8,24.3,15.8,8.1,1.8
2014,2.2,2.3,7.9,15.2,20.5,25.2,25.4,27.1,22.9,18.1,6.9,5.4
2015,3.2,3.2,10.6,16.3,18.9,25.8,27.8,26.3,24.8,17.4,10.8,7.0
2016,3.4,8.6,12.6,16.3,19.0,26.2,28.4,27.1,24.1,19.5,13.0,3.8
2017,4.9,10.3,13.4,16.3,19.4,25.2,28.1,25.2,22.9,16.7,11.6,4.7
2018,2.6,5.0,11.7,12.3,23.9,27.0,28.2,26.6,23.3,15.6,6.9,4.9
2019,3.5,4.6,8.5,15.8,19.4,24.1,27.1,28.0,26.5,14.1,7.9,6.2
2020,5.7,5.4,13.1,14.4,19.6,26.0,28.1,26.3,21.3,14.6,11.9,5.0
2021,4.3,-0.4,12.2,14.1,18.8,25.2,26.7,27.4,24.8,18.0,10.7,10.2
2022,2.8,3.6,10.3,16.2,21.4,26.4,30.3,28.1,24.4,16.7,8.5,4.5
2023,5.8,6.6,10.2,14.9,20.7,24.9,27.7,28.7,24.8,17.1,,
