year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1952,-7.4,-1.2,-0.8,9.3,14.8,22.9,23.3,20.6,17.7,7.8,2.6,-4.2
1953,-6.3,-3.2,1.9,6.0,15.1,22.4,23.2,22.3,17.6,13.7,4.2,-2.9
1954,-8.3,2.0,-0.5,10.8,12.7,22.2,24.8,21.7,18.4,10.2,4.3,-3.2
1955,-7.2,-7.1,0.3,12.9,17.1,19.1,26.1,24.5,18.6,11.1,-1.6,-7.5
1956,-8.2,-5.9,0.3,7.4,16.4,23.2,22.2,22.2,16.8,14.3,1.8,-3.1
1957,-10.5,-2.1,1.3,9.1,14.6,20.1,25.1,22.2,15.5,9.0,1.0,-1.5
1958,-5.6,-9.1,0.4,9.1,16.4,18.6,20.9,22.2,17.6,12.1,3.7,-7.1
1959,-10.4,-7.1,1.1,8.9,16.7,21.6,22.0,24.1,17.1,8.3,-2.4,-0.4
1960,-7.3,-7.4,-6.9,9.9,14.9,19.3,22.2,22.4,18.0,10.8,3.4,-5.4
1961,-7.6,-2.6,1.9,6.0,13.7,20.3,22.2,21.9,16.1,11.6,1.9,-7.7
1962,-10.9,-6.6,-2.3,8.1,18.8,20.2,21.6,21.6,15.4,12.0,3.5,-4.9
1963,-13.2,-7.4,3.7,10.7,15.1,22.6,23.3,21.2,17.8,16.4,4.9,-10.5
1964,-3.7,-2.8,-0.6,9.6,18.3,20.7,24.3,20.2,16.7,9.8,4.1,-6.6
1965,-8.6,-7.4,-5.1,8.4,17.7,20.2,22.5,21.1,14.9,11.5,3.1,-0.1
1966,-11.6,-5.3,3.9,6.8,13.5,20.4,24.4,20.1,15.8,10.5,2.4,-5.1
1967,-6.0,-7.0,3.4,9.8,13.1,20.1,21.3,19.8,15.6,9.7,1.1,-3.4
1968,-7.5,-6.0,5.3,10.1,13.3,21.4,22.4,21.9,16.6,11.3,1.4,-6.3
1969,-10.1,-4.8,-3.0,9.9,15.9,17.9,23.3,22.1,17.2,8.8,2.3,-5.8
1970,-12.5,-4.7,-0.8,9.6,17.3,21.1,23.2,21.9,17.2,10.3,1.8,-4.8
1971,-10.9,-6.4,-0.1,9.8,13.8,23.4,21.1,21.1,18.3,13.6,2.8,-3.6
1972,-9.6,-7.8,1.3,7.9,16.1,20.1,21.9,21.7,17.2,8.6,0.8,-8.3
1973,-6.4,-3.6,5.6,8.2,14.0,21.6,22.9,22.7,16.8,13.4,3.1,-6.6
1974,-8.4,-3.9,2.7,10.3,14.4,19.2,25.0,20.0,14.6,11.1,2.7,-3.7
1975,-6.9,-6.6,-2.8,6.4,17.1,20.7,23.5,23.0,14.8,12.2,4.6,-3.3
1976,-7.1,0.3,2.8,11.2,14.2,20.7,23.6,21.7,16.9,7.4,-1.4,-8.0
1977,-14.3,-3.1,5.3,12.8,19.5,21.6,24.8,20.2,17.6,9.7,1.8,-6.8
1978,-13.3,-11.2,-0.6,9.0,15.3,21.0,22.6,21.8,19.7,9.9,1.7,-7.1
1979,-15.2,-11.8,-0.1,7.0,14.8,20.6,22.3,21.6,17.9,10.6,1.6,-1.7
1980,-6.4,-7.3,-0.1,9.6,16.2,20.9,24.8,22.9,17.9,8.8,3.7,-4.3
