year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1954,-1.5,2.6,2.2,12.9,13.3,21.8,22.6,21.3,19.3,12.6,4.6,-0.9
1955,-3.2,-0.9,4.1,12.9,16.8,18.7,24.9,23.7,19.1,11.8,3.1,-2.4
1956,-3.8,0.3,2.7,8.2,15.2,20.6,22.0,21.4,16.2,13.6,4.8,3.2
1957,-5.1,1.1,3.4,10.8,15.9,21.2,22.6,21.3,18.0,9.6,4.9,1.4
1958,-3.3,-5.3,1.8,10.1,14.9,18.3,22.5,20.8,17.7,11.3,5.9,-5.7
1959,-4.6,-0.7,2.6,10.2,18.1,20.7,22.8,23.8,19.6,11.6,3.1,1.3
1960,-0.9,-2.3,-3.7,11.8,14.4,19.8,21.2,22.4,19.4,11.6,5.7,-4.7
1961,-5.6,1.1,5.4,6.6,13.1,19.2,22.2,21.7,20.3,12.6,5.2,-1.4
1962,-4.4,-2.0,2.1,9.0,19.0,20.9,21.6,21.5,16.2,12.2,4.2,-4.1
1963,-7.1,-6.0,4.9,10.0,14.2,20.4,22.1,19.8,16.7,14.8,6.4,-6.2
1964,-1.7,-3.0,3.6,10.7,17.3,20.9,23.1,20.7,17.9,9.7,6.7,0.1
1965,-3.0,-2.3,0.7,9.2,18.8,20.2,21.3,20.8,19.1,10.3,5.7,2.2
1966,-5.6,-1.9,4.6,8.6,13.1,20.9,23.5,20.9,16.3,9.6,5.2,-1.0
1967,-0.2,-3.8,3.9,10.9,12.8,21.7,21.3,19.9,15.7,11.2,2.4,0.8
1968,-5.5,-4.6,4.4,10.8,13.8,20.6,22.4,22.3,18.2,11.7,5.7,-1.6
1969,-3.8,-1.3,1.2,10.6,15.8,19.7,23.2,21.5,17.3,11.3,3.4,-3.1
1970,-7.1,-2.6,1.5,10.7,17.4,20.7,22.6,21.9,20.1,12.8,5.2,0.6
1971,-5.2,-1.6,1.4,8.4,13.9,22.3,21.5,20.4,19.6,15.2,4.7,3.1
1972,-2.6,-3.0,2.3,9.1,16.3,17.9,22.3,21.1,18.5,9.4,3.6,0.8
1973,-1.4,-1.8,8.3,9.6,14.1,21.7,22.8,22.3,19.3,13.7,6.2,-0.2
1974,-0.5,-1.8,4.9,10.9,15.0,18.9,22.5,21.6,15.7,10.2,5.6,-0.4
1975,-0.6,-0.4,2.1,6.8,17.7,21.0,22.3,23.1,15.5,11.9,7.8,0.3
1976,-4.9,2.7,7.2,10.4,14.2,21.0,21.7,19.8,16.1,8.2,0.9,-4.6
1977,-11.6,-3.2,6.5,11.9,18.5,19.2,23.9,21.6,19.2,10.2,6.3,-2.3
