scientific_name,count,height_M
Prunus salicina,70,
Robinia ambigua,70,
Eucalyptus maculata,67,
Brachychiton acerifolius,65,
Cocculus laurifolius,63,
Diospyros kaki,61,
Brahea armata,59,
Robinia,59,
Eucalyptus calophylla,58,
Leucaena glauca,58,
Fraxinus oxycarpa,54,
Pinus muricata,54,
Leptospermum laevigatum,52,
Umbellularia californica,52,
Eucalyptus torquata,51,
Livistona,51,
Schinus polygamus,50,
Phoenix reclinata,49,
Maytenus boaria,48,
Tupidanthus calyptratus,48,
Taxodium distichum,48,
Eucalyptus lehmannii,47,
Viburnum japonicum,47,
Pinus patula,46,
Brachychiton discolor,46,
Salix lasiolepis,46,
Cedrus libani,45,
Leptospermum scoparium,45,
Malus floribunda,44,
Liquidambar L.,44,
Dracaena draco,44,
Sophora japonica,43,
Lycianthes rantonnetii,43,
Salix commutata,42,
Melia L.,41,
Pyracantha coccinea,41,
Betula papyrifera,40,
Nicotiana glauca,39,
Erythrina humeana,39,
Olmediella betschleriana,38,
Ilex,37,
Psidium littorale,37,
Pinus sylvestris,37,
Ulmus,37,
Ficus,36,
Psidium guajava,36,
Cupressus macrocarpa,36,
Sphaeropteris cooperi,36,
Morus rubra,35,
Eucalyptus pulverulenta,35,
Catalpa bignonioides,35,
Acacia saligna,35,
Celtis occidentalis,34,
Pyrus pyrifolia,34,
Populus balsamifera,34,
Parkinsonia aculeata,34,
Pittosporum phillyraeoides,34,
Cupressus nevadensis,33,
Quercus chrysolepis,33,
Celtis reticulata,32,
Pinus sabiniana,31,
Yucca recurvifolia,31,
Juglans L.,30,
Ilex aquifolium,30,
Acacia longissima,30,
Cupressus forbesii,30,
Photinia serrulata,29,
Macadamia integrifolia,29,
Salix discolor,28,
Sequoiadendron giganteum,28,
Taxodium mucronatum,28,
Acacia pendula,28,
Eucalyptus parvifolia,26,
Thuja plicata,26,
Pyrus communis,26,
Celtis australis,25,
Quillaja saponaria,24,
Livistona chinensis,24,
Quercus palustris,24,
Stenocarpus sinuatus,24,
Fraxinus americana,24,
Schefflera actinophylla,23,
Acer paxii,23,
Diospyros virginiana,23,
Araucaria,23,
Pinus jeffreyi,23,
Paulownia tomentosa,22,
Salix matsudana,22,
Rhaphiolepis indica,22,
Araucaria bidwillii,22,
Populus alba,22,
Citrus aurantifolia,22,
Fortunella margarita,21,
Salix nigra,21,
Thevetia peruviana,21,
Cercidiphyllum japonicum,21,
Casuarina stricta,21,
Macadamia ternifolia,20,
Melaleuca ericifolia,20,
Acacia cultriformis,20,
Vitex lucens,20,
Prunus yedoensis,20,
Tristania laurina,20,
Prunus avium,19,
Salix,19,
Rhus ovata,19,
Callistemon rigidus,19,
Viburnum tinus,18,
Cassia tomentosa,18,
Ficus mysorensis,18,
Caesalpinia gilliesii,18,
Juniperus scopulorum,18,
Firmiana simplex,18,
Pinus coulteri,17,
Betula nigra,17,
Eucalyptus incrassata,17,
Morus nigra,16,
Ensete ventricosum,16,
Ligustrum ovalifolium,16,
Acer rubrum,15,
Albizia distachya,15,
Albizia lophantha,15,
Populus,15,
Pseudotsuga menziesii,14,
Quercus dumosa,14,
Hakea suaveolens,14,
Eucalyptus lansdowneana,14,
Yucca aloifolia,14,
Cotoneaster lacteus,14,
Fraxinus ornus,14,
Sorbus americana,13,
Pittosporum eugenioides,13,
Acer macrophyllum,13,
Wisteria sinensis,13,
Prunus subcordata,13,
Ilex cornuta,13,
Camellia japonica,13,
Pinus contorta,12,
Pittosporum crassifolium,12,
Beaucarnea recurvata,12,
Metasequoia glyptostroboides,12,
Quercus kelloggii,12,
Tricuspidaria dependens,11,
Cinnamomum japonicum,11,
Picea engelmannii,11,
Lyonothamnus floribundus,11,
Acacia subporosa,11,
Castanea dentata,11,
Solanum macranthum,10,
Myrtus communis,10,
Podocarpus,10,
Castanea sativa,10,
Pinus mugo,10,
Ziziphus jujuba,10,
Maclura pomifera,10,
Juniperus monosperma,10,
Fraxinus,9,
Spathodea campanulata,9,
Persea borbonia,9,
Magnolia stellata,9,
Annona cherimola,9,
Viburnum suspensum,9,
Lyonothamnus asplenifolius,9,
Melaleuca armillaris,8,
Pyracantha fortuneana,8,
Aesculus carnea,8,
Cotoneaster multiflorus,8,
Cryptomeria japonica,8,
Howea forsteriana,8,
Euphorbia fulgens,8,
Pinus edulis,8,
Eucalyptus platypus,8,
Eucalyptus erythrocorys,7,
Ficus religiosa,7,
Pinus ponderosa,7,
Araucaria cunninghamii,7,
Ulmus procera,7,
Eucalyptus cornuta,7,
Cassia corymbosa,7,
Cornus,7,
Plumeria rubra,7,
Prunus campanulata,7,
Persea indica,6,
Salix laevigata,6,
Abutilon striatum,6,
Crataegus phaenopyrum,6,
Bauhinia forficata,6,
Fremontodendron californicum,6,
Acer platanoides,6,
Cydonia oblonga,5,
Albizia lebbeck,5,
Betula maximowicziana,5,
Acmena smithii,5,
Callistemon speciosus,5,
Acer saccharum,5,
Dracaena indivisa,5,
Carica papaya,5,
Alnus glutinosa,5,
Pinus nigra,5,
Livistona australis,5,
Acer oblongum,5,
Magnolia virginiana,5,
